mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(5;3;0),WS 1 (Port 1),40,160,160.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 1 (Port 1),(1;0;1),184,259,259.0,30.0 + 15.0 + 30.0
3,1,reshuffle,79,209,(2;0;1),(0;2;4),10,90,90.0,30.0 + 20.0 + 30.0
4,2,reshuffle,282,209,(2;0;2),(0;2;3),40,120,120.0,30.0 + 20.0 + 30.0
5,1,reshuffle,310,209,(2;0;3),(0;2;2),110,190,190.0,30.0 + 20.0 + 30.0
6,2,target,209,209,(2;0;4),WS 2 (Port 1),140,235,235.0,30.0 + 25.0 + 30.0 + 10.0
7,1,return,209,209,WS 2 (Port 1),(1;0;0),253,333,333.0,30.0 + 20.0 + 30.0
8,2,reshuffle,52,103,(0;3;3),(0;2;1),255,320,320.0,30.0 + 5.0 + 30.0
9,0,reshuffle,371,103,(0;3;4),(0;2;0),285,350,350.0,30.0 + 5.0 + 30.0
10,2,reshuffle,146,103,(0;3;5),(0;6;6),325,400,400.0,30.0 + 15.0 + 30.0
11,0,target,103,103,(0;3;6),WS 2 (Port 1),355,455,455.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,103,103,WS 2 (Port 1),(1;1;2),457,542,542.0,30.0 + 25.0 + 30.0
