mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,105,(3;3;1),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,0,105,(3;3;2),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,331,105,(3;3;3),(0;1;5),90,175,175.0,30.0 + 25.0 + 30.0
4,0,reshuffle,185,105,(3;3;4),(0;1;4),150,235,235.0,30.0 + 25.0 + 30.0
5,1,reshuffle,138,105,(3;3;5),(0;1;3),180,265,265.0,30.0 + 25.0 + 30.0
6,2,target,105,105,(3;3;6),WS 1 (Port 1),210,320,320.0,30.0 + 40.0 + 30.0 + 10.0
7,0,return,105,105,WS 1 (Port 1),(0;1;2),328,403,403.0,30.0 + 15.0 + 30.0
8,1,target,0,0,(0;0;4),WS 2 (Port 1),270,355,355.0,30.0 + 15.0 + 30.0 + 10.0
9,1,return,0,0,WS 2 (Port 1),(0;0;4),361,436,436.0,30.0 + 15.0 + 30.0
10,2,target,75,75,(1;3;2),WS 2 (Port 1),340,445,445.0,30.0 + 35.0 + 30.0 + 10.0
11,0,return,75,75,WS 2 (Port 1),(0;0;3),453,528,528.0,30.0 + 15.0 + 30.0
12,1,target,76,76,(1;4;2),WS 2 (Port 1),461,571,571.0,30.0 + 40.0 + 30.0 + 10.0
13,0,return,76,76,WS 2 (Port 1),(0;0;2),581,656,656.0,30.0 + 15.0 + 30.0
