mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,37,191,(3;9;1),(0;0;5),60,180,180.0,30.0 + 60.0 + 30.0
2,1,reshuffle,6,191,(3;9;2),(0;0;4),90,210,210.0,30.0 + 60.0 + 30.0
3,2,reshuffle,337,191,(3;9;3),(0;0;3),120,240,240.0,30.0 + 60.0 + 30.0
4,0,target,191,191,(3;9;4),WS 2 (Port 1),240,385,385.0,30.0 + 75.0 + 30.0 + 10.0
5,0,return,191,191,WS 2 (Port 1),(0;0;2),439,514,514.0,30.0 + 15.0 + 30.0
6,1,reshuffle,36,190,(3;8;1),(0;0;1),265,544,544.0,30.0 + 219.0 + 30.0
7,2,reshuffle,5,190,(3;8;2),(0;0;0),295,574,574.0,30.0 + 219.0 + 30.0
8,0,reshuffle,336,190,(3;8;3),(0;1;5),569,679,679.0,30.0 + 50.0 + 30.0
9,1,target,190,190,(3;8;4),WS 2 (Port 1),599,739,739.0,30.0 + 70.0 + 30.0 + 10.0
10,0,return,190,190,WS 2 (Port 1),(0;1;4),783,863,863.0,30.0 + 20.0 + 30.0
11,1,reshuffle,395,103,(3;1;1),(0;1;3),764,893,893.0,30.0 + 69.0 + 30.0
12,2,reshuffle,329,103,(3;1;2),(0;1;2),794,923,923.0,30.0 + 69.0 + 30.0
13,0,reshuffle,238,103,(3;1;3),(0;1;1),878,953,953.0,30.0 + 15.0 + 30.0
14,1,reshuffle,183,103,(3;1;4),(0;1;0),908,983,983.0,30.0 + 15.0 + 30.0
15,2,reshuffle,136,103,(3;1;5),(0;2;5),938,1018,1018.0,30.0 + 20.0 + 30.0
16,0,target,103,103,(3;1;6),WS 2 (Port 1),968,1073,1073.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,103,103,WS 2 (Port 1),(1;0;1),1085,1165,1165.0,30.0 + 20.0 + 30.0
