mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,25,47,(2;7;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,target,47,47,(2;7;2),WS 2 (Port 1),75,205,205.0,30.0 + 60.0 + 30.0 + 10.0
3,0,return,47,47,WS 2 (Port 1),(0;0;6),211,286,286.0,30.0 + 15.0 + 30.0
4,2,reshuffle,12,56,(1;9;1),(0;0;5),50,316,316.0,30.0 + 206.0 + 30.0
5,1,reshuffle,34,56,(1;9;2),(0;0;4),260,370,370.0,30.0 + 50.0 + 30.0
6,0,target,56,56,(1;9;3),WS 2 (Port 1),336,471,471.0,30.0 + 65.0 + 30.0 + 10.0
7,0,return,56,56,WS 2 (Port 1),(0;0;3),475,550,550.0,30.0 + 15.0 + 30.0
8,1,reshuffle,14,58,(1;7;1),(0;0;2),410,580,580.0,30.0 + 110.0 + 30.0
9,2,reshuffle,36,58,(1;7;2),(0;0;1),440,610,610.0,30.0 + 110.0 + 30.0
10,0,target,58,58,(1;7;3),WS 2 (Port 1),590,715,715.0,30.0 + 55.0 + 30.0 + 10.0
11,0,return,58,58,WS 2 (Port 1),(0;0;0),723,798,798.0,30.0 + 15.0 + 30.0
12,1,reshuffle,15,59,(1;6;1),(0;1;7),615,705,705.0,30.0 + 30.0 + 30.0
13,2,reshuffle,37,59,(1;6;2),(0;1;6),645,735,735.0,30.0 + 30.0 + 30.0
14,1,target,59,59,(1;6;3),WS 2 (Port 1),735,855,855.0,30.0 + 50.0 + 30.0 + 10.0
15,0,return,59,59,WS 2 (Port 1),(0;1;5),863,943,943.0,30.0 + 20.0 + 30.0
16,1,reshuffle,19,63,(1;2;1),(0;1;4),875,973,973.0,30.0 + 38.0 + 30.0
17,2,reshuffle,41,63,(1;2;2),(0;1;3),905,1003,1003.0,30.0 + 38.0 + 30.0
18,0,target,63,63,(1;2;3),WS 2 (Port 1),953,1053,1053.0,30.0 + 30.0 + 30.0 + 10.0
19,0,return,63,63,WS 2 (Port 1),(0;1;2),1061,1141,1141.0,30.0 + 20.0 + 30.0
20,1,reshuffle,29,73,(2;3;1),(0;1;1),993,1171,1171.0,30.0 + 118.0 + 30.0
21,2,reshuffle,51,73,(2;3;2),(0;1;0),1023,1201,1201.0,30.0 + 118.0 + 30.0
22,0,target,73,73,(2;3;3),WS 2 (Port 1),1161,1271,1271.0,30.0 + 40.0 + 30.0 + 10.0
23,0,return,73,73,WS 2 (Port 1),(1;0;0),1279,1359,1359.0,30.0 + 20.0 + 30.0
24,1,reshuffle,13,79,(1;8;1),(0;2;7),1211,1306,1306.0,30.0 + 35.0 + 30.0
25,2,reshuffle,35,79,(1;8;2),(0;2;6),1241,1336,1336.0,30.0 + 35.0 + 30.0
26,1,reshuffle,57,79,(1;8;3),(0;2;5),1341,1436,1436.0,30.0 + 35.0 + 30.0
27,2,target,79,79,(1;8;4),WS 2 (Port 1),1371,1501,1501.0,30.0 + 60.0 + 30.0 + 10.0
28,0,return,79,79,WS 2 (Port 1),(0;2;4),1507,1592,1592.0,30.0 + 25.0 + 30.0
