mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,79,79,(1;7;2),WS 2 (Port 1),40,165,165.0,30.0 + 55.0 + 30.0 + 10.0
2,0,return,79,79,WS 2 (Port 1),(0;0;5),191,266,266.0,30.0 + 15.0 + 30.0
3,1,reshuffle,63,10,(2;2;2),(0;0;4),20,296,296.0,30.0 + 216.0 + 30.0
4,2,reshuffle,41,10,(2;2;3),(0;0;3),50,326,326.0,30.0 + 216.0 + 30.0
5,0,target,10,10,(2;2;4),WS 2 (Port 1),286,391,391.0,30.0 + 35.0 + 30.0 + 10.0
6,0,return,10,10,WS 2 (Port 1),(0;0;2),405,480,480.0,30.0 + 15.0 + 30.0
7,1,reshuffle,377,118,(5;5;0),(0;0;1),346,510,510.0,30.0 + 104.0 + 30.0
8,2,reshuffle,220,118,(5;5;1),(0;0;0),376,540,540.0,30.0 + 104.0 + 30.0
9,0,reshuffle,165,118,(5;5;2),(0;1;5),530,635,635.0,30.0 + 45.0 + 30.0
10,1,reshuffle,151,118,(5;5;3),(0;1;4),560,665,665.0,30.0 + 45.0 + 30.0
11,2,target,118,118,(5;5;4),WS 2 (Port 1),590,725,725.0,30.0 + 65.0 + 30.0 + 10.0
12,0,return,118,118,WS 2 (Port 1),(0;1;3),731,811,811.0,30.0 + 20.0 + 30.0
