mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,23,133,(2;9;1),(0;0;7),55,170,170.0,30.0 + 55.0 + 30.0
2,1,reshuffle,45,133,(2;9;2),(0;0;6),85,200,200.0,30.0 + 55.0 + 30.0
3,2,reshuffle,67,133,(2;9;3),(0;0;5),115,230,230.0,30.0 + 55.0 + 30.0
4,0,reshuffle,89,133,(2;9;4),(0;0;4),225,340,340.0,30.0 + 55.0 + 30.0
5,1,reshuffle,111,133,(2;9;5),(0;0;3),255,370,370.0,30.0 + 55.0 + 30.0
6,2,target,133,133,(2;9;6),WS 2 (Port 1),285,425,425.0,30.0 + 70.0 + 30.0 + 10.0
7,0,return,133,133,WS 2 (Port 1),(0;0;2),429,504,504.0,30.0 + 15.0 + 30.0
8,1,reshuffle,25,135,(2;7;1),(0;0;1),415,534,534.0,30.0 + 59.0 + 30.0
9,2,reshuffle,47,135,(2;7;2),(0;0;0),475,580,580.0,30.0 + 45.0 + 30.0
10,0,reshuffle,69,135,(2;7;3),(0;1;7),549,649,649.0,30.0 + 40.0 + 30.0
11,1,reshuffle,91,135,(2;7;4),(0;1;6),579,679,679.0,30.0 + 40.0 + 30.0
12,2,reshuffle,113,135,(2;7;5),(0;1;5),625,725,725.0,30.0 + 40.0 + 30.0
13,0,target,135,135,(2;7;6),WS 2 (Port 1),689,819,819.0,30.0 + 60.0 + 30.0 + 10.0
14,0,return,135,135,WS 2 (Port 1),(0;1;4),1029,1109,1109.0,30.0 + 20.0 + 30.0
15,1,reshuffle,151,206,(3;2;1),(0;1;3),699,1139,1139.0,30.0 + 380.0 + 30.0
16,2,target,206,206,(3;2;2),WS 2 (Port 2),745,855,855.0,30.0 + 40.0 + 30.0 + 10.0
17,2,return,206,206,WS 2 (Port 2),(0;1;2),939,1169,1169.0,30.0 + 170.0 + 30.0
