mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,302,302,(0;2;5),WS 1 (Port 1),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
2,0,return,302,302,WS 1 (Port 1),(1;0;1),108,183,183.0,30.0 + 15.0 + 30.0
3,1,target,392,392,(1;10;0),WS 1 (Port 1),55,190,190.0,30.0 + 65.0 + 30.0 + 10.0
4,0,return,392,392,WS 1 (Port 1),(1;0;0),198,273,273.0,30.0 + 15.0 + 30.0
5,2,target,52,52,(0;3;3),WS 1 (Port 2),15,110,110.0,30.0 + 25.0 + 30.0 + 10.0
6,2,return,52,52,WS 1 (Port 2),(0;2;5),118,198,198.0,30.0 + 20.0 + 30.0
7,2,target,71,71,(2;10;5),WS 1 (Port 1),248,388,388.0,30.0 + 70.0 + 30.0 + 10.0
8,0,return,71,71,WS 1 (Port 1),(0;2;4),392,472,472.0,30.0 + 20.0 + 30.0
9,1,target,83,83,(2;6;1),WS 1 (Port 2),230,350,350.0,30.0 + 50.0 + 30.0 + 10.0
10,1,return,83,83,WS 1 (Port 2),(0;2;3),358,502,502.0,30.0 + 84.0 + 30.0
