mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,189,84,(0;5;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,202,84,(0;5;1),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,reshuffle,67,84,(0;5;2),(0;2;2),85,160,160.0,30.0 + 15.0 + 30.0
4,0,reshuffle,155,84,(0;5;3),(0;2;1),115,190,190.0,30.0 + 15.0 + 30.0
5,1,target,84,84,(0;5;4),WS 1 (Port 1),145,250,250.0,30.0 + 35.0 + 30.0 + 10.0
6,0,return,84,84,WS 1 (Port 1),(1;0;1),266,341,341.0,30.0 + 15.0 + 30.0
7,2,reshuffle,56,200,(0;0;0),(0;2;0),170,240,240.0,30.0 + 10.0 + 30.0
8,1,reshuffle,262,200,(0;0;1),(0;3;2),250,325,325.0,30.0 + 15.0 + 30.0
9,2,reshuffle,69,200,(0;0;2),(0;3;1),280,355,355.0,30.0 + 15.0 + 30.0
10,1,reshuffle,162,200,(0;0;3),(0;3;0),340,415,415.0,30.0 + 15.0 + 30.0
11,0,reshuffle,37,200,(0;0;4),(0;5;4),370,455,455.0,30.0 + 25.0 + 30.0
12,2,reshuffle,257,200,(0;0;5),(0;5;3),400,485,485.0,30.0 + 25.0 + 30.0
13,1,target,200,200,(0;0;6),WS 1 (Port 1),430,510,510.0,30.0 + 10.0 + 30.0 + 10.0
14,0,return,200,200,WS 1 (Port 1),(0;0;6),550,620,620.0,30.0 + 10.0 + 30.0
15,2,reshuffle,101,77,(1;8;1),(0;0;5),505,650,650.0,30.0 + 85.0 + 30.0
16,1,reshuffle,81,77,(1;8;2),(0;0;4),555,680,680.0,30.0 + 65.0 + 30.0
17,0,reshuffle,171,77,(1;8;3),(0;0;3),665,770,770.0,30.0 + 45.0 + 30.0
18,2,reshuffle,227,77,(1;8;4),(0;0;2),695,800,800.0,30.0 + 45.0 + 30.0
19,1,reshuffle,350,77,(1;8;5),(0;0;1),725,830,830.0,30.0 + 45.0 + 30.0
20,0,reshuffle,29,77,(1;8;6),(0;0;0),815,920,920.0,30.0 + 45.0 + 30.0
21,2,target,77,77,(1;8;7),WS 1 (Port 1),845,970,970.0,30.0 + 55.0 + 30.0 + 10.0
22,0,return,77,77,WS 1 (Port 1),(1;0;0),992,1067,1067.0,30.0 + 15.0 + 30.0
23,1,reshuffle,44,63,(2;1;2),(0;5;2),845,935,935.0,30.0 + 30.0 + 30.0
24,1,target,63,63,(2;1;3),WS 1 (Port 1),965,1060,1060.0,30.0 + 25.0 + 30.0 + 10.0
25,1,return,63,63,WS 1 (Port 1),(1;1;2),1064,1144,1144.0,30.0 + 20.0 + 30.0
26,2,reshuffle,150,35,(1;4;0),(0;5;1),995,1065,1065.0,30.0 + 10.0 + 30.0
27,2,target,35,35,(1;4;1),WS 1 (Port 1),1075,1180,1180.0,30.0 + 35.0 + 30.0 + 10.0
28,0,return,35,35,WS 1 (Port 1),(1;1;1),1182,1262,1262.0,30.0 + 20.0 + 30.0
29,1,target,23,23,(4;5;0),WS 1 (Port 1),1179,1304,1304.0,30.0 + 55.0 + 30.0 + 10.0
30,0,return,23,23,WS 1 (Port 1),(1;1;0),1326,1406,1406.0,30.0 + 20.0 + 30.0
31,2,target,22,22,(5;1;4),WS 1 (Port 2),1210,1320,1320.0,30.0 + 40.0 + 30.0 + 10.0
32,1,return,22,22,WS 1 (Port 2),(2;0;0),1328,1408,1408.0,30.0 + 20.0 + 30.0
33,2,reshuffle,316,5,(1;7;0),(0;5;0),1360,1435,1435.0,30.0 + 15.0 + 30.0
34,0,target,5,5,(1;7;1),WS 1 (Port 1),1436,1556,1556.0,30.0 + 50.0 + 30.0 + 10.0
35,0,return,5,5,WS 1 (Port 1),(1;2;3),1566,1651,1651.0,30.0 + 25.0 + 30.0
