mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,25,190,(2;7;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,47,190,(2;7;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,reshuffle,69,190,(2;7;3),(0;0;5),105,210,210.0,30.0 + 45.0 + 30.0
4,0,reshuffle,91,190,(2;7;4),(0;0;4),195,300,300.0,30.0 + 45.0 + 30.0
5,1,reshuffle,113,190,(2;7;5),(0;0;3),225,330,330.0,30.0 + 45.0 + 30.0
6,2,reshuffle,135,190,(2;7;6),(0;0;2),255,360,360.0,30.0 + 45.0 + 30.0
7,0,target,190,190,(2;7;7),WS 2 (Port 1),345,475,475.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,190,190,WS 2 (Port 1),(0;0;1),503,578,578.0,30.0 + 15.0 + 30.0
9,1,reshuffle,31,75,(2;1;1),(0;0;0),345,608,608.0,30.0 + 203.0 + 30.0
10,2,reshuffle,53,75,(2;1;2),(0;1;7),375,445,445.0,30.0 + 10.0 + 30.0
11,2,target,75,75,(2;1;3),WS 2 (Port 1),455,555,555.0,30.0 + 30.0 + 30.0 + 10.0
12,2,return,75,75,WS 2 (Port 1),(0;1;6),563,643,643.0,30.0 + 20.0 + 30.0
13,0,reshuffle,32,76,(2;0;1),(0;1;5),588,673,673.0,30.0 + 25.0 + 30.0
14,1,reshuffle,54,76,(2;0;2),(0;1;4),618,703,703.0,30.0 + 25.0 + 30.0
15,2,target,76,76,(2;0;3),WS 2 (Port 1),658,753,753.0,30.0 + 25.0 + 30.0 + 10.0
16,0,return,76,76,WS 2 (Port 1),(0;1;3),755,835,835.0,30.0 + 20.0 + 30.0
17,1,target,98,98,(2;0;4),WS 2 (Port 1),718,813,813.0,30.0 + 25.0 + 30.0 + 10.0
18,0,return,98,98,WS 2 (Port 1),(0;1;2),877,957,957.0,30.0 + 20.0 + 30.0
19,1,reshuffle,11,99,(1;10;1),(0;1;1),873,987,987.0,30.0 + 54.0 + 30.0
20,2,reshuffle,33,99,(1;10;2),(0;1;0),903,1017,1017.0,30.0 + 54.0 + 30.0
21,0,reshuffle,55,99,(1;10;3),(0;2;7),1007,1112,1112.0,30.0 + 45.0 + 30.0
22,1,reshuffle,77,99,(1;10;4),(0;2;6),1037,1142,1142.0,30.0 + 45.0 + 30.0
23,2,target,99,99,(1;10;5),WS 2 (Port 1),1067,1207,1207.0,30.0 + 70.0 + 30.0 + 10.0
24,0,return,99,99,WS 2 (Port 1),(1;0;0),1245,1325,1325.0,30.0 + 20.0 + 30.0
