mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,87,87,(4;3;0),WS 1 (Port 1),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,87,87,WS 1 (Port 1),(1;0;1),156,231,231.0,30.0 + 15.0 + 30.0
3,1,reshuffle,255,388,(0;1;0),(0;2;4),5,70,70.0,30.0 + 5.0 + 30.0
4,2,target,388,388,(0;1;1),WS 1 (Port 2),35,120,120.0,30.0 + 15.0 + 30.0 + 10.0
5,1,return,388,388,WS 1 (Port 2),(0;1;1),136,211,211.0,30.0 + 15.0 + 30.0
6,2,target,22,22,(5;1;4),WS 1 (Port 1),150,260,260.0,30.0 + 40.0 + 30.0 + 10.0
7,0,return,22,22,WS 1 (Port 1),(0;1;0),262,337,337.0,30.0 + 15.0 + 30.0
8,1,target,112,112,(3;9;0),WS 1 (Port 1),266,406,406.0,30.0 + 70.0 + 30.0 + 10.0
9,0,return,112,112,WS 1 (Port 1),(1;0;0),408,483,483.0,30.0 + 15.0 + 30.0
10,2,target,71,71,(2;10;5),WS 1 (Port 1),320,460,460.0,30.0 + 70.0 + 30.0 + 10.0
11,1,return,71,71,WS 1 (Port 1),(0;2;3),466,546,546.0,30.0 + 20.0 + 30.0
12,2,target,57,57,(4;7;1),WS 1 (Port 1),515,650,650.0,30.0 + 65.0 + 30.0 + 10.0
13,0,return,57,57,WS 1 (Port 1),(0;2;2),656,736,736.0,30.0 + 20.0 + 30.0
