mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,275,20,(0;4;0),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,reshuffle,184,20,(0;4;1),(0;2;3),50,120,120.0,30.0 + 10.0 + 30.0
3,2,reshuffle,92,20,(0;4;2),(0;2;2),80,150,150.0,30.0 + 10.0 + 30.0
4,0,target,20,20,(0;4;3),WS 1 (Port 1),110,210,210.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,20,20,WS 1 (Port 1),(1;0;1),214,289,289.0,30.0 + 15.0 + 30.0
6,1,target,52,52,(0;3;3),WS 1 (Port 2),125,220,220.0,30.0 + 25.0 + 30.0 + 10.0
7,1,return,52,52,WS 1 (Port 2),(1;0;0),292,367,367.0,30.0 + 15.0 + 30.0
8,2,reshuffle,255,53,(0;1;0),(0;2;1),155,220,220.0,30.0 + 5.0 + 30.0
9,2,reshuffle,388,53,(0;1;1),(0;2;0),225,290,290.0,30.0 + 5.0 + 30.0
10,2,reshuffle,219,53,(0;1;2),(0;3;3),295,365,365.0,30.0 + 10.0 + 30.0
11,0,reshuffle,313,53,(0;1;3),(0;3;2),325,395,395.0,30.0 + 10.0 + 30.0
12,2,reshuffle,210,53,(0;1;4),(0;3;1),375,445,445.0,30.0 + 10.0 + 30.0
13,0,reshuffle,278,53,(0;1;5),(0;3;0),405,475,475.0,30.0 + 10.0 + 30.0
14,1,reshuffle,393,53,(0;1;6),(0;4;3),435,510,510.0,30.0 + 15.0 + 30.0
15,2,target,53,53,(0;1;7),WS 1 (Port 1),465,550,550.0,30.0 + 15.0 + 30.0 + 10.0
16,0,return,53,53,WS 1 (Port 1),(0;1;7),622,697,697.0,30.0 + 15.0 + 30.0
17,1,reshuffle,45,54,(5;2;5),(0;1;6),545,727,727.0,30.0 + 122.0 + 30.0
18,2,reshuffle,245,54,(5;2;6),(0;1;5),585,757,757.0,30.0 + 112.0 + 30.0
19,0,target,54,54,(5;2;7),WS 1 (Port 1),727,842,842.0,30.0 + 45.0 + 30.0 + 10.0
20,0,return,54,54,WS 1 (Port 1),(0;1;4),914,989,989.0,30.0 + 15.0 + 30.0
21,1,reshuffle,87,55,(4;3;0),(0;1;3),757,1019,1019.0,30.0 + 202.0 + 30.0
22,2,reshuffle,204,55,(4;3;1),(0;1;2),787,1049,1049.0,30.0 + 202.0 + 30.0
23,0,reshuffle,197,55,(4;3;2),(0;1;1),1019,1109,1109.0,30.0 + 30.0 + 30.0
24,1,reshuffle,80,55,(4;3;3),(0;1;0),1049,1139,1139.0,30.0 + 30.0 + 30.0
25,2,reshuffle,253,55,(4;3;4),(0;4;2),1079,1164,1164.0,30.0 + 25.0 + 30.0
26,0,reshuffle,113,55,(4;3;5),(0;4;1),1139,1224,1224.0,30.0 + 25.0 + 30.0
27,1,reshuffle,10,55,(4;3;6),(0;4;0),1169,1254,1254.0,30.0 + 25.0 + 30.0
28,2,target,55,55,(4;3;7),WS 1 (Port 1),1199,1314,1314.0,30.0 + 45.0 + 30.0 + 10.0
29,0,return,55,55,WS 1 (Port 1),(1;1;2),1386,1466,1466.0,30.0 + 20.0 + 30.0
30,1,target,56,56,(0;0;0),WS 1 (Port 2),1274,1354,1354.0,30.0 + 10.0 + 30.0 + 10.0
31,1,return,56,56,WS 1 (Port 2),(0;0;0),1386,1456,1456.0,30.0 + 10.0 + 30.0
