mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,166,225,(1;0;2),(0;2;4),5,80,80.0,30.0 + 15.0 + 30.0
2,1,reshuffle,260,225,(1;0;3),(0;2;3),35,110,110.0,30.0 + 15.0 + 30.0
3,2,reshuffle,215,225,(1;0;4),(0;2;2),65,140,140.0,30.0 + 15.0 + 30.0
4,0,target,225,225,(1;0;5),WS 1 (Port 1),95,180,180.0,30.0 + 15.0 + 30.0 + 10.0
5,0,return,225,225,WS 1 (Port 1),(1;0;5),184,259,259.0,30.0 + 15.0 + 30.0
6,1,reshuffle,316,105,(1;7;0),(0;2;1),140,230,230.0,30.0 + 30.0 + 30.0
7,2,reshuffle,5,105,(1;7;1),(0;2;0),170,260,260.0,30.0 + 30.0 + 30.0
8,1,reshuffle,187,105,(1;7;2),(0;3;2),260,345,345.0,30.0 + 25.0 + 30.0
9,2,target,105,105,(1;7;3),WS 1 (Port 1),290,410,410.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,105,105,WS 1 (Port 1),(1;0;4),424,499,499.0,30.0 + 15.0 + 30.0
11,1,reshuffle,183,224,(3;5;2),(0;3;1),370,455,455.0,30.0 + 25.0 + 30.0
12,2,reshuffle,98,224,(3;5;3),(0;3;0),450,535,535.0,30.0 + 25.0 + 30.0
13,1,target,224,224,(3;5;4),WS 1 (Port 1),480,600,600.0,30.0 + 50.0 + 30.0 + 10.0
14,0,return,224,224,WS 1 (Port 1),(1;0;3),608,683,683.0,30.0 + 15.0 + 30.0
