mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,183,98,(3;5;2),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,target,98,98,(3;5;3),WS 1 (Port 1),70,190,190.0,30.0 + 50.0 + 30.0 + 10.0
3,0,return,98,98,WS 1 (Port 1),(1;0;1),200,275,275.0,30.0 + 15.0 + 30.0
4,2,target,134,134,(1;3;5),WS 1 (Port 2),20,120,120.0,30.0 + 30.0 + 30.0 + 10.0
5,1,return,134,134,WS 1 (Port 2),(1;0;0),180,305,305.0,30.0 + 65.0 + 30.0
