mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,373,147,(5;1;0),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,216,147,(5;1;1),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,161,147,(5;1;2),(0;0;3),90,180,180.0,30.0 + 30.0 + 30.0
4,0,target,147,147,(5;1;3),WS 2 (Port 1),150,265,265.0,30.0 + 45.0 + 30.0 + 10.0
5,0,return,147,147,WS 2 (Port 1),(0;0;2),345,420,420.0,30.0 + 15.0 + 30.0
6,1,reshuffle,374,148,(5;2;0),(0;0;1),185,450,450.0,30.0 + 205.0 + 30.0
7,2,reshuffle,217,148,(5;2;1),(0;0;0),215,480,480.0,30.0 + 205.0 + 30.0
8,0,reshuffle,162,148,(5;2;2),(0;1;5),455,545,545.0,30.0 + 30.0 + 30.0
9,1,target,148,148,(5;2;3),WS 2 (Port 1),485,605,605.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,148,148,WS 2 (Port 1),(0;1;4),765,845,845.0,30.0 + 20.0 + 30.0
11,1,reshuffle,375,149,(5;3;0),(0;1;3),650,875,875.0,30.0 + 165.0 + 30.0
12,2,reshuffle,218,149,(5;3;1),(0;1;2),680,905,905.0,30.0 + 165.0 + 30.0
13,0,reshuffle,163,149,(5;3;2),(0;1;1),880,975,975.0,30.0 + 35.0 + 30.0
14,1,target,149,149,(5;3;3),WS 2 (Port 1),910,1035,1035.0,30.0 + 55.0 + 30.0 + 10.0
15,0,return,149,149,WS 2 (Port 1),(0;1;0),1195,1275,1275.0,30.0 + 20.0 + 30.0
