mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,5,5,(5;5;0),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,5,5,WS 1 (Port 1),(0;0;7),184,254,254.0,30.0 + 10.0 + 30.0
3,1,reshuffle,30,52,(2;2;1),(0;0;6),20,284,284.0,30.0 + 204.0 + 30.0
4,2,target,52,52,(2;2;2),WS 1 (Port 2),50,150,150.0,30.0 + 30.0 + 30.0 + 10.0
5,2,return,52,52,WS 1 (Port 2),(0;0;5),206,314,314.0,30.0 + 48.0 + 30.0
6,0,target,27,27,(2;5;1),WS 2 (Port 1),289,409,409.0,30.0 + 50.0 + 30.0 + 10.0
7,0,return,27,27,WS 2 (Port 1),(0;0;4),433,508,508.0,30.0 + 15.0 + 30.0
8,1,reshuffle,32,142,(2;0;1),(0;0;3),294,538,538.0,30.0 + 184.0 + 30.0
9,2,reshuffle,54,142,(2;0;2),(0;0;2),324,568,568.0,30.0 + 184.0 + 30.0
10,0,reshuffle,76,142,(2;0;3),(0;0;1),518,598,598.0,30.0 + 20.0 + 30.0
11,1,reshuffle,98,142,(2;0;4),(0;0;0),548,628,628.0,30.0 + 20.0 + 30.0
12,2,reshuffle,120,142,(2;0;5),(0;1;7),578,653,653.0,30.0 + 15.0 + 30.0
13,0,target,142,142,(2;0;6),WS 1 (Port 1),608,698,698.0,30.0 + 20.0 + 30.0 + 10.0
14,0,return,142,142,WS 1 (Port 1),(0;1;6),718,793,793.0,30.0 + 15.0 + 30.0
15,1,target,23,23,(2;9;1),WS 1 (Port 1),683,818,818.0,30.0 + 65.0 + 30.0 + 10.0
16,0,return,23,23,WS 1 (Port 1),(0;1;5),820,895,895.0,30.0 + 15.0 + 30.0
17,2,reshuffle,143,198,(3;10;1),(0;1;4),713,925,925.0,30.0 + 152.0 + 30.0
18,1,target,198,198,(3;10;2),WS 1 (Port 1),883,1028,1028.0,30.0 + 75.0 + 30.0 + 10.0
19,0,return,198,198,WS 1 (Port 1),(0;1;3),1044,1119,1119.0,30.0 + 15.0 + 30.0
