mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,10,10,(5;0;0),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,10,10,WS 2 (Port 1),(0;0;7),137,212,212.0,30.0 + 15.0 + 30.0
3,1,reshuffle,30,118,(2;2;1),(0;0;6),20,242,242.0,30.0 + 162.0 + 30.0
4,2,reshuffle,52,118,(2;2;2),(0;0;5),50,272,272.0,30.0 + 162.0 + 30.0
5,0,reshuffle,74,118,(2;2;3),(0;0;4),232,312,312.0,30.0 + 20.0 + 30.0
6,1,reshuffle,96,118,(2;2;4),(0;0;3),262,342,342.0,30.0 + 20.0 + 30.0
7,2,target,118,118,(2;2;5),WS 2 (Port 1),292,397,397.0,30.0 + 35.0 + 30.0 + 10.0
8,0,return,118,118,WS 2 (Port 1),(0;0;2),399,474,474.0,30.0 + 15.0 + 30.0
9,1,target,24,24,(2;8;1),WS 2 (Port 1),392,527,527.0,30.0 + 65.0 + 30.0 + 10.0
10,0,return,24,24,WS 2 (Port 1),(0;0;1),529,604,604.0,30.0 + 15.0 + 30.0
11,1,reshuffle,31,75,(2;1;1),(0;0;0),547,634,634.0,30.0 + 27.0 + 30.0
12,2,reshuffle,53,75,(2;1;2),(0;1;7),577,647,647.0,30.0 + 10.0 + 30.0
13,0,target,75,75,(2;1;3),WS 2 (Port 1),619,719,719.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,75,75,WS 2 (Port 1),(0;1;6),721,801,801.0,30.0 + 20.0 + 30.0
