mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,28,72,(2;4;1),(0;0;7),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,50,72,(2;4;2),(0;0;6),60,150,150.0,30.0 + 30.0 + 30.0
3,2,target,72,72,(2;4;3),WS 1 (Port 1),90,200,200.0,30.0 + 40.0 + 30.0 + 10.0
4,0,return,72,72,WS 1 (Port 1),(0;0;5),206,276,276.0,30.0 + 10.0 + 30.0
5,1,target,154,154,(4;10;1),WS 1 (Port 1),220,370,370.0,30.0 + 80.0 + 30.0 + 10.0
6,0,return,154,154,WS 1 (Port 1),(0;0;4),434,504,504.0,30.0 + 10.0 + 30.0
7,1,reshuffle,21,131,(1;0;1),(0;0;3),375,534,534.0,30.0 + 99.0 + 30.0
8,2,reshuffle,43,131,(1;0;2),(0;0;2),405,564,564.0,30.0 + 99.0 + 30.0
9,0,reshuffle,65,131,(1;0;3),(0;0;1),509,594,594.0,30.0 + 25.0 + 30.0
10,1,reshuffle,87,131,(1;0;4),(0;0;0),539,624,624.0,30.0 + 25.0 + 30.0
11,2,reshuffle,109,131,(1;0;5),(0;1;7),569,639,639.0,30.0 + 10.0 + 30.0
12,0,target,131,131,(1;0;6),WS 1 (Port 1),599,684,684.0,30.0 + 15.0 + 30.0 + 10.0
13,0,return,131,131,WS 1 (Port 1),(0;1;6),894,969,969.0,30.0 + 15.0 + 30.0
14,1,reshuffle,31,75,(2;1;1),(0;1;5),639,999,999.0,30.0 + 300.0 + 30.0
15,2,reshuffle,53,75,(2;1;2),(0;1;4),669,1029,1029.0,30.0 + 300.0 + 30.0
16,0,target,75,75,(2;1;3),WS 1 (Port 1),979,1074,1074.0,30.0 + 25.0 + 30.0 + 10.0
17,0,return,75,75,WS 1 (Port 1),(0;1;3),1178,1253,1253.0,30.0 + 15.0 + 30.0
