mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,164,164,(4;0;1),WS 1 (Port 1),20,120,120.0,30.0 + 30.0 + 30.0 + 10.0
2,0,return,164,164,WS 1 (Port 1),(0;0;7),122,192,192.0,30.0 + 10.0 + 30.0
3,1,target,32,32,(2;0;1),WS 1 (Port 2),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
4,1,return,32,32,WS 1 (Port 2),(0;0;6),102,222,222.0,30.0 + 60.0 + 30.0
5,2,reshuffle,15,103,(1;6;1),(0;0;5),35,252,252.0,30.0 + 157.0 + 30.0
6,0,reshuffle,37,103,(1;6;2),(0;0;4),227,322,322.0,30.0 + 35.0 + 30.0
7,1,reshuffle,59,103,(1;6;3),(0;0;3),257,352,352.0,30.0 + 35.0 + 30.0
8,2,reshuffle,81,103,(1;6;4),(0;0;2),287,382,382.0,30.0 + 35.0 + 30.0
9,0,target,103,103,(1;6;5),WS 1 (Port 1),357,472,472.0,30.0 + 45.0 + 30.0 + 10.0
10,0,return,103,103,WS 1 (Port 1),(0;0;1),484,554,554.0,30.0 + 10.0 + 30.0
11,1,target,161,161,(4;3;1),WS 1 (Port 2),387,502,502.0,30.0 + 45.0 + 30.0 + 10.0
12,1,return,161,161,WS 1 (Port 2),(0;0;0),510,584,584.0,30.0 + 14.0 + 30.0
