mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(5;3;0),WS 1 (Port 1),40,160,160.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 1 (Port 1),(1;0;1),162,237,237.0,30.0 + 15.0 + 30.0
3,1,reshuffle,150,35,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
4,2,target,35,35,(1;4;1),WS 1 (Port 2),55,160,160.0,30.0 + 35.0 + 30.0 + 10.0
5,1,return,35,35,WS 1 (Port 2),(1;0;0),172,267,267.0,30.0 + 35.0 + 30.0
6,2,target,135,135,(5;6;1),WS 1 (Port 1),215,350,350.0,30.0 + 65.0 + 30.0 + 10.0
7,0,return,135,135,WS 1 (Port 1),(0;2;3),358,438,438.0,30.0 + 20.0 + 30.0
8,1,reshuffle,128,385,(3;4;4),(0;2;2),297,468,468.0,30.0 + 111.0 + 30.0
9,2,target,385,385,(3;4;5),WS 1 (Port 1),385,500,500.0,30.0 + 45.0 + 30.0 + 10.0
10,0,return,385,385,WS 1 (Port 1),(0;2;1),504,584,584.0,30.0 + 20.0 + 30.0
