mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,101,227,(1;8;1),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,reshuffle,81,227,(1;8;2),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
3,2,reshuffle,171,227,(1;8;3),(0;2;2),105,200,200.0,30.0 + 35.0 + 30.0
4,0,target,227,227,(1;8;4),WS 1 (Port 1),175,300,300.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,227,227,WS 1 (Port 1),(1;0;1),324,399,399.0,30.0 + 15.0 + 30.0
6,1,target,56,56,(0;0;0),WS 1 (Port 2),180,260,260.0,30.0 + 10.0 + 30.0 + 10.0
7,1,return,56,56,WS 1 (Port 2),(0;0;0),262,332,332.0,30.0 + 10.0 + 30.0
8,2,target,57,57,(4;7;1),WS 1 (Port 1),245,380,380.0,30.0 + 65.0 + 30.0 + 10.0
9,1,return,57,57,WS 1 (Port 1),(1;0;0),388,463,463.0,30.0 + 15.0 + 30.0
10,2,reshuffle,51,228,(5;0;2),(0;2;1),405,500,500.0,30.0 + 35.0 + 30.0
11,0,target,228,228,(5;0;3),WS 1 (Port 1),435,540,540.0,30.0 + 35.0 + 30.0 + 10.0
12,0,return,228,228,WS 1 (Port 1),(0;2;0),572,652,652.0,30.0 + 20.0 + 30.0
13,1,target,59,59,(4;0;6),WS 1 (Port 2),478,578,578.0,30.0 + 30.0 + 30.0 + 10.0
14,1,return,59,59,WS 1 (Port 2),(1;1;2),586,666,666.0,30.0 + 20.0 + 30.0
15,2,target,79,79,(2;0;1),WS 2 (Port 1),520,615,615.0,30.0 + 25.0 + 30.0 + 10.0
16,2,return,79,79,WS 2 (Port 1),(1;1;1),635,720,720.0,30.0 + 25.0 + 30.0
