mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,112,246,(3;9;0),(0;2;4),60,170,170.0,30.0 + 50.0 + 30.0
2,1,reshuffle,233,246,(3;9;1),(0;2;3),90,200,200.0,30.0 + 50.0 + 30.0
3,2,reshuffle,352,246,(3;9;2),(0;2;2),120,230,230.0,30.0 + 50.0 + 30.0
4,0,reshuffle,201,246,(3;9;3),(0;2;1),220,330,330.0,30.0 + 50.0 + 30.0
5,1,reshuffle,256,246,(3;9;4),(0;2;0),250,360,360.0,30.0 + 50.0 + 30.0
6,2,reshuffle,179,246,(3;9;5),(0;3;2),280,385,385.0,30.0 + 45.0 + 30.0
7,0,reshuffle,276,246,(3;9;6),(0;3;1),380,485,485.0,30.0 + 45.0 + 30.0
8,1,target,246,246,(3;9;7),WS 2 (Port 1),410,555,555.0,30.0 + 75.0 + 30.0 + 10.0
9,0,return,246,246,WS 2 (Port 1),(1;0;1),559,639,639.0,30.0 + 20.0 + 30.0
10,2,target,57,57,(4;7;1),WS 2 (Port 2),425,565,565.0,30.0 + 70.0 + 30.0 + 10.0
11,1,return,57,57,WS 2 (Port 2),(1;0;0),573,669,669.0,30.0 + 36.0 + 30.0
12,2,reshuffle,377,117,(2;4;3),(0;3;0),600,675,675.0,30.0 + 15.0 + 30.0
13,0,reshuffle,119,117,(2;4;4),(0;6;6),664,744,744.0,30.0 + 20.0 + 30.0
14,1,reshuffle,185,117,(2;4;5),(0;6;5),694,774,774.0,30.0 + 20.0 + 30.0
15,2,target,117,117,(2;4;6),WS 2 (Port 1),724,839,839.0,30.0 + 45.0 + 30.0 + 10.0
16,0,return,117,117,WS 2 (Port 1),(1;1;2),863,948,948.0,30.0 + 25.0 + 30.0
17,1,reshuffle,87,197,(4;3;0),(0;6;4),809,904,904.0,30.0 + 35.0 + 30.0
18,2,reshuffle,204,197,(4;3;1),(0;6;3),879,974,974.0,30.0 + 35.0 + 30.0
19,1,target,197,197,(4;3;2),WS 2 (Port 1),939,1059,1059.0,30.0 + 50.0 + 30.0 + 10.0
20,0,return,197,197,WS 2 (Port 1),(1;1;1),1063,1148,1148.0,30.0 + 25.0 + 30.0
