mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,114,114,(4;10;1),WS 1 (Port 1),70,220,220.0,30.0 + 80.0 + 30.0 + 10.0
2,0,return,114,114,WS 1 (Port 1),(1;0;1),224,299,299.0,30.0 + 15.0 + 30.0
3,1,target,275,275,(0;4;0),WS 1 (Port 2),20,120,120.0,30.0 + 30.0 + 30.0 + 10.0
4,1,return,275,275,WS 1 (Port 2),(1;0;0),134,329,329.0,30.0 + 135.0 + 30.0
5,2,reshuffle,302,8,(0;2;5),(0;3;2),10,75,75.0,30.0 + 5.0 + 30.0
6,2,target,8,8,(0;2;6),WS 1 (Port 3),80,170,170.0,30.0 + 20.0 + 30.0 + 10.0
7,2,return,8,8,WS 1 (Port 3),(0;2;6),178,258,258.0,30.0 + 20.0 + 30.0
8,2,reshuffle,239,50,(5;10;3),(0;2;5),323,448,448.0,30.0 + 65.0 + 30.0
9,0,target,50,50,(5;10;4),WS 1 (Port 1),369,524,524.0,30.0 + 85.0 + 30.0 + 10.0
10,0,return,50,50,WS 1 (Port 1),(0;2;4),528,608,608.0,30.0 + 20.0 + 30.0
11,1,reshuffle,316,5,(1;7;0),(0;2;3),364,638,638.0,30.0 + 214.0 + 30.0
12,2,target,5,5,(1;7;1),WS 1 (Port 1),478,598,598.0,30.0 + 50.0 + 30.0 + 10.0
13,2,return,5,5,WS 1 (Port 1),(0;2;2),602,682,682.0,30.0 + 20.0 + 30.0
14,0,reshuffle,150,24,(1;4;0),(0;2;1),623,712,712.0,30.0 + 29.0 + 30.0
15,1,reshuffle,35,24,(1;4;1),(0;2;0),653,742,742.0,30.0 + 29.0 + 30.0
16,2,target,24,24,(1;4;2),WS 1 (Port 1),697,802,802.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,24,24,WS 1 (Port 1),(1;1;2),810,890,890.0,30.0 + 20.0 + 30.0
