mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,255,255,(0;1;0),WS 1 (Port 1),5,90,90.0,30.0 + 15.0 + 30.0 + 10.0
2,0,return,255,255,WS 1 (Port 1),(0;1;0),186,261,261.0,30.0 + 15.0 + 30.0
3,1,target,279,279,(4;9;0),WS 1 (Port 2),65,210,210.0,30.0 + 75.0 + 30.0 + 10.0
4,1,return,279,279,WS 1 (Port 2),(1;0;1),218,293,293.0,30.0 + 15.0 + 30.0
5,2,reshuffle,234,281,(0;7;3),(0;2;4),35,120,120.0,30.0 + 25.0 + 30.0
6,2,reshuffle,307,281,(0;7;4),(0;2;3),145,230,230.0,30.0 + 25.0 + 30.0
7,2,target,281,281,(0;7;5),WS 1 (Port 1),255,370,370.0,30.0 + 45.0 + 30.0 + 10.0
8,0,return,281,281,WS 1 (Port 1),(1;0;0),384,459,459.0,30.0 + 15.0 + 30.0
9,1,target,183,183,(3;5;2),WS 1 (Port 1),328,448,448.0,30.0 + 50.0 + 30.0 + 10.0
10,1,return,183,183,WS 1 (Port 1),(0;2;2),456,536,536.0,30.0 + 20.0 + 30.0
11,2,reshuffle,3,11,(2;5;2),(0;2;1),405,566,566.0,30.0 + 101.0 + 30.0
12,0,reshuffle,361,11,(2;5;3),(0;2;0),489,596,596.0,30.0 + 47.0 + 30.0
13,1,reshuffle,42,11,(2;5;4),(0;6;6),561,636,636.0,30.0 + 15.0 + 30.0
14,2,target,11,11,(2;5;5),WS 1 (Port 1),591,706,706.0,30.0 + 45.0 + 30.0 + 10.0
15,0,return,11,11,WS 1 (Port 1),(1;1;2),824,904,904.0,30.0 + 20.0 + 30.0
16,1,target,47,47,(1;6;5),WS 1 (Port 2),641,756,756.0,30.0 + 45.0 + 30.0 + 10.0
17,1,return,47,47,WS 1 (Port 2),(1;1;1),774,934,934.0,30.0 + 100.0 + 30.0
18,2,target,52,52,(0;3;3),WS 1 (Port 2),721,816,816.0,30.0 + 25.0 + 30.0 + 10.0
19,2,return,52,52,WS 1 (Port 2),(1;1;0),824,964,964.0,30.0 + 80.0 + 30.0
20,0,reshuffle,128,334,(3;4;4),(0;3;3),929,1009,1009.0,30.0 + 20.0 + 30.0
21,1,reshuffle,385,334,(3;4;5),(0;3;2),959,1039,1039.0,30.0 + 20.0 + 30.0
22,2,target,334,334,(3;4;6),WS 1 (Port 1),989,1104,1104.0,30.0 + 45.0 + 30.0 + 10.0
23,0,return,334,334,WS 1 (Port 1),(2;0;0),1120,1200,1200.0,30.0 + 20.0 + 30.0
24,1,target,42,42,(0;6;6),WS 1 (Port 1),1054,1164,1164.0,30.0 + 40.0 + 30.0 + 10.0
25,1,return,42,42,WS 1 (Port 1),(0;3;1),1172,1257,1257.0,30.0 + 25.0 + 30.0
26,2,reshuffle,83,32,(2;6;1),(0;3;0),1144,1287,1287.0,30.0 + 83.0 + 30.0
27,0,target,32,32,(2;6;2),WS 1 (Port 1),1230,1350,1350.0,30.0 + 50.0 + 30.0 + 10.0
28,0,return,32,32,WS 1 (Port 1),(1;2;3),1358,1443,1443.0,30.0 + 25.0 + 30.0
