mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,255,255,(0;1;0),WS 1 (Port 1),5,90,90.0,30.0 + 15.0 + 30.0 + 10.0
2,0,return,255,255,WS 1 (Port 1),(0;1;0),98,173,173.0,30.0 + 15.0 + 30.0
3,1,reshuffle,56,200,(0;0;0),(0;2;4),0,70,70.0,30.0 + 10.0 + 30.0
4,2,reshuffle,262,200,(0;0;1),(0;2;3),30,100,100.0,30.0 + 10.0 + 30.0
5,1,reshuffle,69,200,(0;0;2),(0;2;2),80,150,150.0,30.0 + 10.0 + 30.0
6,2,reshuffle,162,200,(0;0;3),(0;2;1),110,180,180.0,30.0 + 10.0 + 30.0
7,1,reshuffle,37,200,(0;0;4),(0;2;0),160,230,230.0,30.0 + 10.0 + 30.0
8,0,reshuffle,257,200,(0;0;5),(0;3;2),190,265,265.0,30.0 + 15.0 + 30.0
9,2,target,200,200,(0;0;6),WS 1 (Port 1),220,300,300.0,30.0 + 10.0 + 30.0 + 10.0
10,0,return,200,200,WS 1 (Port 1),(0;0;6),310,380,380.0,30.0 + 10.0 + 30.0
11,1,reshuffle,386,186,(1;2;4),(0;0;5),235,410,410.0,30.0 + 115.0 + 30.0
12,2,target,186,186,(1;2;5),WS 1 (Port 1),315,410,410.0,30.0 + 25.0 + 30.0 + 10.0
13,0,return,186,186,WS 1 (Port 1),(0;0;4),418,488,488.0,30.0 + 10.0 + 30.0
14,1,target,79,79,(2;0;1),WS 1 (Port 1),420,510,510.0,30.0 + 20.0 + 30.0 + 10.0
15,0,return,79,79,WS 1 (Port 1),(0;0;3),516,586,586.0,30.0 + 10.0 + 30.0
16,2,reshuffle,114,383,(4;10;1),(0;0;2),480,616,616.0,30.0 + 76.0 + 30.0
17,1,target,383,383,(4;10;2),WS 1 (Port 1),580,730,730.0,30.0 + 80.0 + 30.0 + 10.0
18,0,return,383,383,WS 1 (Port 1),(0;0;1),732,802,802.0,30.0 + 10.0 + 30.0
