mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),177,257,257.0,30.0 + 20.0 + 30.0
3,1,reshuffle,87,55,(4;3;0),(0;2;4),35,120,120.0,30.0 + 25.0 + 30.0
4,2,reshuffle,204,55,(4;3;1),(0;2;3),65,150,150.0,30.0 + 25.0 + 30.0
5,1,reshuffle,197,55,(4;3;2),(0;2;2),145,230,230.0,30.0 + 25.0 + 30.0
6,2,reshuffle,80,55,(4;3;3),(0;2;1),175,260,260.0,30.0 + 25.0 + 30.0
7,1,reshuffle,253,55,(4;3;4),(0;2;0),255,340,340.0,30.0 + 25.0 + 30.0
8,2,reshuffle,113,55,(4;3;5),(0;3;2),285,365,365.0,30.0 + 20.0 + 30.0
9,0,reshuffle,10,55,(4;3;6),(0;3;1),315,395,395.0,30.0 + 20.0 + 30.0
10,1,target,55,55,(4;3;7),WS 2 (Port 1),365,485,485.0,30.0 + 50.0 + 30.0 + 10.0
11,0,return,55,55,WS 2 (Port 1),(1;0;0),489,569,569.0,30.0 + 20.0 + 30.0
12,2,reshuffle,13,66,(3;0;0),(0;3;0),395,485,485.0,30.0 + 30.0 + 30.0
13,1,reshuffle,107,66,(3;0;1),(0;6;6),505,610,610.0,30.0 + 45.0 + 30.0
14,2,reshuffle,285,66,(3;0;2),(0;6;5),535,640,640.0,30.0 + 45.0 + 30.0
15,0,reshuffle,104,66,(3;0;3),(0;6;4),579,684,684.0,30.0 + 45.0 + 30.0
16,1,reshuffle,351,66,(3;0;4),(0;6;3),655,760,760.0,30.0 + 45.0 + 30.0
17,2,reshuffle,218,66,(3;0;5),(0;6;2),685,790,790.0,30.0 + 45.0 + 30.0
18,0,target,66,66,(3;0;6),WS 2 (Port 1),729,829,829.0,30.0 + 30.0 + 30.0 + 10.0
19,0,return,66,66,WS 2 (Port 1),(1;1;2),845,930,930.0,30.0 + 25.0 + 30.0
