mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,255,388,(0;1;0),(0;3;2),5,75,75.0,30.0 + 10.0 + 30.0
2,1,target,388,388,(0;1;1),WS 1 (Port 1),35,120,120.0,30.0 + 15.0 + 30.0 + 10.0
3,0,return,388,388,WS 1 (Port 1),(0;1;1),136,211,211.0,30.0 + 15.0 + 30.0
4,2,target,172,172,(2;7;1),WS 1 (Port 2),45,170,170.0,30.0 + 55.0 + 30.0 + 10.0
5,1,return,172,172,WS 1 (Port 2),(0;1;0),174,249,249.0,30.0 + 15.0 + 30.0
6,2,target,273,273,(3;10;0),WS 1 (Port 1),235,380,380.0,30.0 + 75.0 + 30.0 + 10.0
7,0,return,273,273,WS 1 (Port 1),(1;0;1),388,463,463.0,30.0 + 15.0 + 30.0
8,1,target,302,302,(0;2;5),WS 1 (Port 2),254,344,344.0,30.0 + 20.0 + 30.0 + 10.0
9,1,return,302,302,WS 1 (Port 2),(1;0;0),348,493,493.0,30.0 + 85.0 + 30.0
10,2,target,392,392,(1;10;0),WS 1 (Port 1),435,570,570.0,30.0 + 65.0 + 30.0 + 10.0
11,0,return,392,392,WS 1 (Port 1),(0;2;5),578,658,658.0,30.0 + 20.0 + 30.0
