mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,273,273,(3;10;0),WS 2 (Port 1),65,215,215.0,30.0 + 80.0 + 30.0 + 10.0
2,0,return,273,273,WS 2 (Port 1),(1;0;1),219,299,299.0,30.0 + 20.0 + 30.0
3,1,target,52,52,(0;3;3),WS 2 (Port 2),15,115,115.0,30.0 + 30.0 + 30.0 + 10.0
4,1,return,52,52,WS 2 (Port 2),(1;0;0),123,329,329.0,30.0 + 146.0 + 30.0
5,2,target,79,79,(2;0;1),WS 2 (Port 3),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
6,2,return,79,79,WS 2 (Port 3),(0;2;4),121,206,206.0,30.0 + 25.0 + 30.0
7,2,target,135,135,(5;6;1),WS 2 (Port 1),251,391,391.0,30.0 + 70.0 + 30.0 + 10.0
8,0,return,135,135,WS 2 (Port 1),(0;2;3),401,486,486.0,30.0 + 25.0 + 30.0
9,1,target,392,392,(1;10;0),WS 2 (Port 1),379,519,519.0,30.0 + 70.0 + 30.0 + 10.0
10,0,return,392,392,WS 2 (Port 1),(0;2;2),527,612,612.0,30.0 + 25.0 + 30.0
