mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,13,13,(3;0;0),WS 2 (Port 1),15,115,115.0,30.0 + 30.0 + 30.0 + 10.0
2,0,return,13,13,WS 2 (Port 1),(1;0;1),137,217,217.0,30.0 + 20.0 + 30.0
3,1,target,79,79,(2;0;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
4,1,return,79,79,WS 2 (Port 2),(1;0;0),107,247,247.0,30.0 + 80.0 + 30.0
5,2,target,183,183,(3;5;2),WS 2 (Port 2),40,165,165.0,30.0 + 55.0 + 30.0 + 10.0
6,2,return,183,183,WS 2 (Port 2),(0;2;4),181,266,266.0,30.0 + 25.0 + 30.0
7,0,reshuffle,386,186,(1;2;4),(0;2;3),227,296,296.0,30.0 + 9.0 + 30.0
8,1,target,186,186,(1;2;5),WS 2 (Port 1),257,357,357.0,30.0 + 30.0 + 30.0 + 10.0
9,0,return,186,186,WS 2 (Port 1),(0;2;2),373,458,458.0,30.0 + 25.0 + 30.0
10,2,target,189,189,(0;5;0),WS 2 (Port 2),281,391,391.0,30.0 + 40.0 + 30.0 + 10.0
11,1,return,189,189,WS 2 (Port 2),(0;2;1),407,492,492.0,30.0 + 25.0 + 30.0
12,2,reshuffle,374,211,(5;5;2),(0;2;0),446,546,546.0,30.0 + 40.0 + 30.0
13,0,reshuffle,348,211,(5;5;3),(0;3;2),498,593,593.0,30.0 + 35.0 + 30.0
14,1,target,211,211,(5;5;4),WS 2 (Port 1),532,667,667.0,30.0 + 65.0 + 30.0 + 10.0
15,0,return,211,211,WS 2 (Port 1),(1;1;2),669,754,754.0,30.0 + 25.0 + 30.0
16,2,reshuffle,101,227,(1;8;1),(0;3;1),581,671,671.0,30.0 + 30.0 + 30.0
17,2,reshuffle,81,227,(1;8;2),(0;3;0),701,791,791.0,30.0 + 30.0 + 30.0
18,1,reshuffle,171,227,(1;8;3),(0;5;0),731,811,811.0,30.0 + 20.0 + 30.0
19,0,target,227,227,(1;8;4),WS 2 (Port 1),789,919,919.0,30.0 + 60.0 + 30.0 + 10.0
20,0,return,227,227,WS 2 (Port 1),(1;1;1),939,1024,1024.0,30.0 + 25.0 + 30.0
21,2,reshuffle,275,184,(0;4;0),(0;6;6),796,866,866.0,30.0 + 10.0 + 30.0
22,1,target,184,184,(0;4;1),WS 2 (Port 2),826,931,931.0,30.0 + 35.0 + 30.0 + 10.0
23,1,return,184,184,WS 2 (Port 2),(1;1;0),947,1054,1054.0,30.0 + 47.0 + 30.0
24,2,target,112,112,(3;9;0),WS 2 (Port 1),896,1041,1041.0,30.0 + 75.0 + 30.0 + 10.0
25,0,return,112,112,WS 2 (Port 1),(2;0;1),1057,1142,1142.0,30.0 + 25.0 + 30.0
26,1,reshuffle,57,181,(4;7;1),(0;4;1),1099,1194,1194.0,30.0 + 35.0 + 30.0
27,2,reshuffle,359,181,(4;7;2),(0;4;0),1129,1224,1224.0,30.0 + 35.0 + 30.0
28,0,reshuffle,355,181,(4;7;3),(0;6;5),1187,1272,1272.0,30.0 + 25.0 + 30.0
29,1,target,181,181,(4;7;4),WS 2 (Port 1),1229,1369,1369.0,30.0 + 70.0 + 30.0 + 10.0
30,0,return,181,181,WS 2 (Port 1),(2;0;0),1377,1462,1462.0,30.0 + 25.0 + 30.0
