mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,16,16,(4;2;0),WS 2 (Port 1),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,16,16,WS 2 (Port 1),(1;0;1),149,229,229.0,30.0 + 20.0 + 30.0
3,1,target,79,79,(2;0;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
4,1,return,79,79,WS 2 (Port 2),(1;0;0),111,259,259.0,30.0 + 88.0 + 30.0
5,2,reshuffle,377,119,(2;4;3),(0;2;4),30,110,110.0,30.0 + 20.0 + 30.0
6,2,target,119,119,(2;4;4),WS 2 (Port 1),130,245,245.0,30.0 + 45.0 + 30.0 + 10.0
7,0,transfer,119,119,WS 2 (Port 1),WS 2 (Port 3),259,319,319.0,30.0 + 0.0 + 30.0
8,0,return,119,119,WS 2 (Port 3),(0;2;3),343,428,428.0,30.0 + 25.0 + 30.0
9,1,reshuffle,44,63,(2;1;2),(0;2;2),269,458,458.0,30.0 + 129.0 + 30.0
10,2,target,63,63,(2;1;3),WS 2 (Port 1),299,399,399.0,30.0 + 30.0 + 30.0 + 10.0
11,2,return,63,63,WS 2 (Port 1),(1;1;2),405,490,490.0,30.0 + 25.0 + 30.0
12,0,target,27,27,(5;3;0),WS 2 (Port 1),458,583,583.0,30.0 + 55.0 + 30.0 + 10.0
13,0,return,27,27,WS 2 (Port 1),(1;1;1),587,672,672.0,30.0 + 25.0 + 30.0
14,1,target,44,44,(0;2;2),WS 2 (Port 2),458,553,553.0,30.0 + 25.0 + 30.0 + 10.0
15,1,return,44,44,WS 2 (Port 2),(0;2;2),559,644,644.0,30.0 + 25.0 + 30.0
16,2,reshuffle,47,161,(1;6;5),(0;2;1),515,674,674.0,30.0 + 99.0 + 30.0
17,1,target,161,161,(1;6;6),WS 2 (Port 1),669,789,789.0,30.0 + 50.0 + 30.0 + 10.0
18,0,return,161,161,WS 2 (Port 1),(0;2;0),791,876,876.0,30.0 + 25.0 + 30.0
19,2,reshuffle,316,180,(1;7;0),(0;3;2),704,789,789.0,30.0 + 25.0 + 30.0
20,2,reshuffle,5,180,(1;7;1),(0;3;1),814,899,899.0,30.0 + 25.0 + 30.0
21,1,reshuffle,187,180,(1;7;2),(0;3;0),844,929,929.0,30.0 + 25.0 + 30.0
22,0,reshuffle,105,180,(1;7;3),(0;6;6),906,976,976.0,30.0 + 10.0 + 30.0
23,2,target,180,180,(1;7;4),WS 2 (Port 1),936,1061,1061.0,30.0 + 55.0 + 30.0 + 10.0
24,0,return,180,180,WS 2 (Port 1),(1;1;0),1063,1148,1148.0,30.0 + 25.0 + 30.0
