mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,16,16,(1;5;1),WS 2 (Port 1),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,16,16,WS 2 (Port 1),(0;0;7),147,222,222.0,30.0 + 15.0 + 30.0
3,1,target,27,27,(2;5;1),WS 2 (Port 2),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
4,1,return,27,27,WS 2 (Port 2),(0;0;6),157,252,252.0,30.0 + 35.0 + 30.0
5,2,reshuffle,13,79,(1;8;1),(0;0;5),45,282,282.0,30.0 + 177.0 + 30.0
6,0,reshuffle,35,79,(1;8;2),(0;0;4),267,372,372.0,30.0 + 45.0 + 30.0
7,1,reshuffle,57,79,(1;8;3),(0;0;3),297,402,402.0,30.0 + 45.0 + 30.0
8,2,target,79,79,(1;8;4),WS 2 (Port 1),327,457,457.0,30.0 + 60.0 + 30.0 + 10.0
9,0,return,79,79,WS 2 (Port 1),(0;0;2),459,534,534.0,30.0 + 15.0 + 30.0
10,1,reshuffle,31,119,(2;1;1),(0;0;1),417,564,564.0,30.0 + 87.0 + 30.0
11,2,reshuffle,53,119,(2;1;2),(0;0;0),477,594,594.0,30.0 + 57.0 + 30.0
12,0,reshuffle,75,119,(2;1;3),(0;1;7),549,619,619.0,30.0 + 10.0 + 30.0
13,1,reshuffle,97,119,(2;1;4),(0;1;6),579,649,649.0,30.0 + 10.0 + 30.0
14,2,target,119,119,(2;1;5),WS 2 (Port 1),609,709,709.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,119,119,WS 2 (Port 1),(0;1;5),711,791,791.0,30.0 + 20.0 + 30.0
