mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,79,209,(2;0;1),(0;2;4),10,90,90.0,30.0 + 20.0 + 30.0
2,1,reshuffle,282,209,(2;0;2),(0;2;3),40,120,120.0,30.0 + 20.0 + 30.0
3,2,reshuffle,310,209,(2;0;3),(0;2;2),70,150,150.0,30.0 + 20.0 + 30.0
4,0,target,209,209,(2;0;4),WS 2 (Port 1),110,205,205.0,30.0 + 25.0 + 30.0 + 10.0
5,0,return,209,209,WS 2 (Port 1),(1;0;1),217,297,297.0,30.0 + 20.0 + 30.0
6,1,target,172,172,(2;7;1),WS 2 (Port 1),155,285,285.0,30.0 + 60.0 + 30.0 + 10.0
7,0,return,172,172,WS 2 (Port 1),(1;0;0),325,405,405.0,30.0 + 20.0 + 30.0
