mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,327,2,(3;6;0),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,reshuffle,76,2,(3;6;1),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
3,2,reshuffle,269,2,(3;6;2),(0;2;2),105,200,200.0,30.0 + 35.0 + 30.0
4,0,reshuffle,168,2,(3;6;3),(0;2;1),175,270,270.0,30.0 + 35.0 + 30.0
5,1,reshuffle,48,2,(3;6;4),(0;2;0),205,300,300.0,30.0 + 35.0 + 30.0
6,2,reshuffle,322,2,(3;6;5),(0;3;2),235,325,325.0,30.0 + 30.0 + 30.0
7,0,target,2,2,(3;6;6),WS 2 (Port 1),305,435,435.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,2,2,WS 2 (Port 1),(1;0;1),439,519,519.0,30.0 + 20.0 + 30.0
9,1,reshuffle,13,66,(3;0;0),(0;3;1),325,415,415.0,30.0 + 30.0 + 30.0
10,2,reshuffle,107,66,(3;0;1),(0;3;0),355,445,445.0,30.0 + 30.0 + 30.0
11,1,reshuffle,285,66,(3;0;2),(0;6;6),445,550,550.0,30.0 + 45.0 + 30.0
12,2,reshuffle,104,66,(3;0;3),(0;6;5),475,580,580.0,30.0 + 45.0 + 30.0
13,0,reshuffle,351,66,(3;0;4),(0;6;4),529,634,634.0,30.0 + 45.0 + 30.0
14,1,reshuffle,218,66,(3;0;5),(0;6;3),595,700,700.0,30.0 + 45.0 + 30.0
15,2,target,66,66,(3;0;6),WS 2 (Port 1),625,725,725.0,30.0 + 30.0 + 30.0 + 10.0
16,0,return,66,66,WS 2 (Port 1),(1;0;0),733,813,813.0,30.0 + 20.0 + 30.0
17,1,reshuffle,45,54,(5;2;5),(0;6;2),745,850,850.0,30.0 + 45.0 + 30.0
18,2,reshuffle,245,54,(5;2;6),(0;6;1),775,880,880.0,30.0 + 45.0 + 30.0
19,0,target,54,54,(5;2;7),WS 2 (Port 1),843,963,963.0,30.0 + 50.0 + 30.0 + 10.0
20,0,return,54,54,WS 2 (Port 1),(1;1;2),967,1052,1052.0,30.0 + 25.0 + 30.0
21,1,target,23,23,(4;5;0),WS 2 (Port 2),875,1005,1005.0,30.0 + 60.0 + 30.0 + 10.0
22,1,return,23,23,WS 2 (Port 2),(1;1;1),1007,1092,1092.0,30.0 + 25.0 + 30.0
23,2,reshuffle,83,32,(2;6;1),(0;6;0),890,960,960.0,30.0 + 10.0 + 30.0
24,2,target,32,32,(2;6;2),WS 2 (Port 1),970,1095,1095.0,30.0 + 55.0 + 30.0 + 10.0
25,0,return,32,32,WS 2 (Port 1),(1;1;0),1097,1182,1182.0,30.0 + 25.0 + 30.0
26,1,reshuffle,316,5,(1;7;0),(0;7;2),1122,1187,1187.0,30.0 + 5.0 + 30.0
27,2,target,5,5,(1;7;1),WS 2 (Port 1),1152,1277,1277.0,30.0 + 55.0 + 30.0 + 10.0
28,0,return,5,5,WS 2 (Port 1),(2;0;0),1283,1368,1368.0,30.0 + 25.0 + 30.0
29,1,reshuffle,275,6,(0;4;0),(0;7;1),1202,1277,1277.0,30.0 + 15.0 + 30.0
30,1,reshuffle,184,6,(0;4;1),(0;7;0),1292,1367,1367.0,30.0 + 15.0 + 30.0
31,2,reshuffle,92,6,(0;4;2),(0;8;5),1322,1402,1402.0,30.0 + 20.0 + 30.0
32,1,reshuffle,20,6,(0;4;3),(0;8;4),1382,1462,1462.0,30.0 + 20.0 + 30.0
33,0,reshuffle,354,6,(0;4;4),(0;9;4),1412,1497,1497.0,30.0 + 25.0 + 30.0
34,2,reshuffle,339,6,(0;4;5),(0;9;3),1442,1527,1527.0,30.0 + 25.0 + 30.0
