mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 2 (Port 1),(0;0;7),163,238,238.0,30.0 + 15.0 + 30.0
3,1,reshuffle,29,117,(2;3;1),(0;0;6),25,268,268.0,30.0 + 183.0 + 30.0
4,2,reshuffle,51,117,(2;3;2),(0;0;5),55,298,298.0,30.0 + 183.0 + 30.0
5,0,reshuffle,73,117,(2;3;3),(0;0;4),263,348,348.0,30.0 + 25.0 + 30.0
6,1,reshuffle,95,117,(2;3;4),(0;0;3),293,378,378.0,30.0 + 25.0 + 30.0
7,2,target,117,117,(2;3;5),WS 2 (Port 1),323,433,433.0,30.0 + 40.0 + 30.0 + 10.0
8,0,return,117,117,WS 2 (Port 1),(0;0;2),457,532,532.0,30.0 + 15.0 + 30.0
9,1,reshuffle,32,197,(2;0;1),(0;0;1),388,562,562.0,30.0 + 114.0 + 30.0
10,2,reshuffle,54,197,(2;0;2),(0;0;0),448,592,592.0,30.0 + 84.0 + 30.0
11,0,reshuffle,76,197,(2;0;3),(0;1;7),542,617,617.0,30.0 + 15.0 + 30.0
12,1,reshuffle,98,197,(2;0;4),(0;1;6),572,647,647.0,30.0 + 15.0 + 30.0
13,2,reshuffle,120,197,(2;0;5),(0;1;5),602,677,677.0,30.0 + 15.0 + 30.0
14,0,reshuffle,142,197,(2;0;6),(0;1;4),632,707,707.0,30.0 + 15.0 + 30.0
15,1,target,197,197,(2;0;7),WS 2 (Port 1),662,757,757.0,30.0 + 25.0 + 30.0 + 10.0
16,0,return,197,197,WS 2 (Port 1),(0;1;3),761,841,841.0,30.0 + 20.0 + 30.0
17,2,reshuffle,158,246,(4;6;1),(0;1;2),722,871,871.0,30.0 + 89.0 + 30.0
18,1,reshuffle,213,246,(4;6;2),(0;1;1),812,917,917.0,30.0 + 45.0 + 30.0
19,0,target,246,246,(4;6;3),WS 2 (Port 1),886,1021,1021.0,30.0 + 65.0 + 30.0 + 10.0
20,0,return,246,246,WS 2 (Port 1),(0;1;0),1025,1105,1105.0,30.0 + 20.0 + 30.0
21,2,reshuffle,13,57,(1;8;1),(0;2;7),911,1006,1006.0,30.0 + 35.0 + 30.0
22,1,reshuffle,35,57,(1;8;2),(0;2;6),957,1052,1052.0,30.0 + 35.0 + 30.0
23,2,target,57,57,(1;8;3),WS 2 (Port 1),1041,1171,1171.0,30.0 + 60.0 + 30.0 + 10.0
24,0,return,57,57,WS 2 (Port 1),(1;0;0),1179,1259,1259.0,30.0 + 20.0 + 30.0
