mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,316,105,(1;7;0),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,5,105,(1;7;1),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,187,105,(1;7;2),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,target,105,105,(1;7;3),WS 1 (Port 1),160,280,280.0,30.0 + 50.0 + 30.0 + 10.0
5,0,return,105,105,WS 1 (Port 1),(1;0;1),388,463,463.0,30.0 + 15.0 + 30.0
6,1,target,45,45,(5;2;5),WS 1 (Port 2),185,300,300.0,30.0 + 45.0 + 30.0 + 10.0
7,1,return,45,45,WS 1 (Port 2),(1;0;0),310,493,493.0,30.0 + 123.0 + 30.0
8,2,target,56,56,(0;0;0),WS 1 (Port 3),200,280,280.0,30.0 + 10.0 + 30.0 + 10.0
9,2,return,56,56,WS 1 (Port 3),(0;0;0),282,352,352.0,30.0 + 10.0 + 30.0
