mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,128,334,(3;4;4),(0;2;4),35,120,120.0,30.0 + 25.0 + 30.0
2,1,reshuffle,385,334,(3;4;5),(0;2;3),65,150,150.0,30.0 + 25.0 + 30.0
3,2,target,334,334,(3;4;6),WS 1 (Port 1),95,210,210.0,30.0 + 45.0 + 30.0 + 10.0
4,0,return,334,334,WS 1 (Port 1),(1;0;1),226,301,301.0,30.0 + 15.0 + 30.0
5,1,target,275,275,(0;4;0),WS 1 (Port 2),160,260,260.0,30.0 + 30.0 + 30.0 + 10.0
6,1,return,275,275,WS 1 (Port 2),(1;0;0),270,345,345.0,30.0 + 15.0 + 30.0
7,2,target,114,114,(4;10;1),WS 1 (Port 1),280,430,430.0,30.0 + 80.0 + 30.0 + 10.0
8,0,return,114,114,WS 1 (Port 1),(0;2;2),434,514,514.0,30.0 + 20.0 + 30.0
9,1,reshuffle,27,61,(5;3;0),(0;2;1),380,544,544.0,30.0 + 104.0 + 30.0
10,2,target,61,61,(5;3;1),WS 1 (Port 1),470,590,590.0,30.0 + 50.0 + 30.0 + 10.0
11,0,return,61,61,WS 1 (Port 1),(0;2;0),594,674,674.0,30.0 + 20.0 + 30.0
12,1,reshuffle,134,1,(1;3;5),(0;3;2),554,619,619.0,30.0 + 5.0 + 30.0
13,2,target,1,1,(1;3;6),WS 1 (Port 1),610,710,710.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,1,1,WS 1 (Port 1),(1;1;2),712,792,792.0,30.0 + 20.0 + 30.0
15,1,reshuffle,316,5,(1;7;0),(0;3;1),644,729,729.0,30.0 + 25.0 + 30.0
16,2,target,5,5,(1;7;1),WS 1 (Port 1),750,870,870.0,30.0 + 50.0 + 30.0 + 10.0
17,0,return,5,5,WS 1 (Port 1),(1;1;1),874,954,954.0,30.0 + 20.0 + 30.0
