mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,395,238,(3;1;1),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,329,238,(3;1;2),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,238,238,(3;1;3),WS 2 (Port 1),80,185,185.0,30.0 + 35.0 + 30.0 + 10.0
4,0,return,238,238,WS 2 (Port 1),(0;0;3),195,270,270.0,30.0 + 15.0 + 30.0
5,1,target,32,32,(3;4;1),WS 2 (Port 1),165,285,285.0,30.0 + 50.0 + 30.0 + 10.0
6,0,return,32,32,WS 2 (Port 1),(0;0;2),295,370,370.0,30.0 + 15.0 + 30.0
