mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,40,40,(1;1;3),WS 1 (Port 1),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
2,0,return,40,40,WS 1 (Port 1),(1;0;1),102,177,177.0,30.0 + 15.0 + 30.0
3,1,target,56,56,(0;0;0),WS 1 (Port 2),0,80,80.0,30.0 + 10.0 + 30.0 + 10.0
4,1,return,56,56,WS 1 (Port 2),(0;0;0),82,152,152.0,30.0 + 10.0 + 30.0
5,2,target,274,274,(3;8;1),WS 1 (Port 1),55,190,190.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,274,274,WS 1 (Port 1),(1;0;0),192,267,267.0,30.0 + 15.0 + 30.0
7,1,target,275,275,(0;4;0),WS 1 (Port 1),172,272,272.0,30.0 + 30.0 + 30.0 + 10.0
8,1,return,275,275,WS 1 (Port 1),(0;2;4),274,354,354.0,30.0 + 20.0 + 30.0
9,2,target,301,301,(3;2;2),WS 1 (Port 1),215,320,320.0,30.0 + 35.0 + 30.0 + 10.0
10,0,return,301,301,WS 1 (Port 1),(0;2;3),532,612,612.0,30.0 + 20.0 + 30.0
