mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),197,277,277.0,30.0 + 20.0 + 30.0
3,1,reshuffle,101,77,(1;8;1),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
4,2,reshuffle,81,77,(1;8;2),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
5,1,reshuffle,171,77,(1;8;3),(0;2;2),175,270,270.0,30.0 + 35.0 + 30.0
6,2,reshuffle,227,77,(1;8;4),(0;3;2),205,295,295.0,30.0 + 30.0 + 30.0
7,1,reshuffle,350,77,(1;8;5),(0;3;1),305,395,395.0,30.0 + 30.0 + 30.0
8,0,reshuffle,29,77,(1;8;6),(0;3;0),335,425,425.0,30.0 + 30.0 + 30.0
9,2,target,77,77,(1;8;7),WS 2 (Port 1),365,495,495.0,30.0 + 60.0 + 30.0 + 10.0
10,0,return,77,77,WS 2 (Port 1),(1;0;0),499,579,579.0,30.0 + 20.0 + 30.0
11,1,reshuffle,214,132,(4;8;2),(0;6;6),440,530,530.0,30.0 + 30.0 + 30.0
12,1,reshuffle,267,132,(4;8;3),(0;6;5),560,650,650.0,30.0 + 30.0 + 30.0
13,2,target,132,132,(4;8;4),WS 2 (Port 1),590,735,735.0,30.0 + 75.0 + 30.0 + 10.0
14,0,return,132,132,WS 2 (Port 1),(1;1;2),761,846,846.0,30.0 + 25.0 + 30.0
15,1,reshuffle,332,147,(4;4;4),(0;6;4),680,770,770.0,30.0 + 30.0 + 30.0
16,2,reshuffle,176,147,(4;4;5),(0;6;3),780,870,870.0,30.0 + 30.0 + 30.0
17,1,target,147,147,(4;4;6),WS 2 (Port 1),810,935,935.0,30.0 + 55.0 + 30.0 + 10.0
18,0,return,147,147,WS 2 (Port 1),(1;1;1),957,1042,1042.0,30.0 + 25.0 + 30.0
19,2,target,171,171,(0;2;2),WS 2 (Port 2),890,985,985.0,30.0 + 25.0 + 30.0 + 10.0
20,1,return,171,171,WS 2 (Port 2),(0;2;2),1007,1092,1092.0,30.0 + 25.0 + 30.0
21,2,target,198,198,(5;4;5),WS 2 (Port 1),1035,1165,1165.0,30.0 + 60.0 + 30.0 + 10.0
22,0,return,198,198,WS 2 (Port 1),(0;2;1),1191,1276,1276.0,30.0 + 25.0 + 30.0
23,1,reshuffle,189,202,(0;5;0),(0;2;0),1107,1306,1306.0,30.0 + 139.0 + 30.0
24,2,target,202,202,(0;5;1),WS 2 (Port 1),1195,1305,1305.0,30.0 + 40.0 + 30.0 + 10.0
25,0,return,202,202,WS 2 (Port 1),(1;1;0),1327,1412,1412.0,30.0 + 25.0 + 30.0
26,1,reshuffle,16,287,(4;2;0),(0;5;1),1326,1421,1421.0,30.0 + 35.0 + 30.0
27,2,target,287,287,(4;2;1),WS 2 (Port 1),1356,1471,1471.0,30.0 + 45.0 + 30.0 + 10.0
28,0,return,287,287,WS 2 (Port 1),(2;0;0),1493,1578,1578.0,30.0 + 25.0 + 30.0
29,1,reshuffle,71,306,(2;10;5),(0;5;0),1456,1551,1551.0,30.0 + 35.0 + 30.0
30,2,target,306,306,(2;10;6),WS 2 (Port 1),1536,1681,1681.0,30.0 + 75.0 + 30.0 + 10.0
31,0,return,306,306,WS 2 (Port 1),(1;2;3),1703,1793,1793.0,30.0 + 30.0 + 30.0
