mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,392,392,(1;10;0),WS 2 (Port 1),55,195,195.0,30.0 + 70.0 + 30.0 + 10.0
2,0,return,392,392,WS 2 (Port 1),(1;0;1),203,283,283.0,30.0 + 20.0 + 30.0
3,1,reshuffle,150,35,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
4,2,target,35,35,(1;4;1),WS 2 (Port 2),55,165,165.0,30.0 + 40.0 + 30.0 + 10.0
5,1,return,35,35,WS 2 (Port 2),(1;0;0),179,313,313.0,30.0 + 74.0 + 30.0
6,2,reshuffle,377,7,(2;4;3),(0;2;3),200,280,280.0,30.0 + 20.0 + 30.0
7,2,reshuffle,119,7,(2;4;4),(0;2;2),300,380,380.0,30.0 + 20.0 + 30.0
8,0,reshuffle,185,7,(2;4;5),(0;2;1),330,410,410.0,30.0 + 20.0 + 30.0
9,1,reshuffle,117,7,(2;4;6),(0;2;0),360,440,440.0,30.0 + 20.0 + 30.0
10,2,target,7,7,(2;4;7),WS 2 (Port 1),400,515,515.0,30.0 + 45.0 + 30.0 + 10.0
11,0,return,7,7,WS 2 (Port 1),(1;1;2),521,606,606.0,30.0 + 25.0 + 30.0
12,1,target,22,22,(5;1;4),WS 2 (Port 1),470,585,585.0,30.0 + 45.0 + 30.0 + 10.0
13,1,return,22,22,WS 2 (Port 1),(1;1;1),587,672,672.0,30.0 + 25.0 + 30.0
14,2,reshuffle,316,5,(1;7;0),(0;3;2),560,645,645.0,30.0 + 25.0 + 30.0
15,0,target,5,5,(1;7;1),WS 2 (Port 1),636,761,761.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,5,5,WS 2 (Port 1),(1;1;0),777,862,862.0,30.0 + 25.0 + 30.0
