mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,24,24,(2;8;1),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
2,0,transfer,24,24,WS 1 (Port 1),WS 1 (Port 2),212,272,272.0,30.0 + 0.0 + 30.0
3,0,return,24,24,WS 1 (Port 2),(0;0;7),314,384,384.0,30.0 + 10.0 + 30.0
4,1,target,10,10,(5;0;0),WS 1 (Port 3),25,130,130.0,30.0 + 35.0 + 30.0 + 10.0
5,1,return,10,10,WS 1 (Port 3),(0;0;6),132,414,414.0,30.0 + 222.0 + 30.0
6,2,reshuffle,31,75,(2;1;1),(0;0;5),15,444,444.0,30.0 + 369.0 + 30.0
7,0,reshuffle,53,75,(2;1;2),(0;0;4),399,474,474.0,30.0 + 15.0 + 30.0
8,1,target,75,75,(2;1;3),WS 1 (Port 1),429,524,524.0,30.0 + 25.0 + 30.0 + 10.0
9,0,return,75,75,WS 1 (Port 1),(0;0;3),526,596,596.0,30.0 + 10.0 + 30.0
10,1,reshuffle,30,118,(2;2;1),(0;0;2),544,626,626.0,30.0 + 22.0 + 30.0
11,2,reshuffle,52,118,(2;2;2),(0;0;1),574,656,656.0,30.0 + 22.0 + 30.0
12,0,reshuffle,74,118,(2;2;3),(0;0;0),616,696,696.0,30.0 + 20.0 + 30.0
13,1,reshuffle,96,118,(2;2;4),(0;1;7),646,721,721.0,30.0 + 15.0 + 30.0
14,2,target,118,118,(2;2;5),WS 1 (Port 1),676,776,776.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,118,118,WS 1 (Port 1),(0;1;6),778,853,853.0,30.0 + 15.0 + 30.0
