mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,24,24,(2;8;1),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,24,24,WS 1 (Port 1),(0;0;7),208,278,278.0,30.0 + 10.0 + 30.0
3,1,target,21,21,(1;0;1),WS 2 (Port 1),5,95,95.0,30.0 + 20.0 + 30.0 + 10.0
4,1,return,21,21,WS 2 (Port 1),(0;0;6),97,308,308.0,30.0 + 151.0 + 30.0
5,2,target,20,20,(1;1;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
6,2,return,20,20,WS 2 (Port 2),(0;0;5),153,338,338.0,30.0 + 125.0 + 30.0
