mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,377,118,(5;5;0),(0;0;5),50,160,160.0,30.0 + 50.0 + 30.0
2,1,reshuffle,220,118,(5;5;1),(0;0;4),80,190,190.0,30.0 + 50.0 + 30.0
3,2,reshuffle,165,118,(5;5;2),(0;0;3),110,220,220.0,30.0 + 50.0 + 30.0
4,0,reshuffle,151,118,(5;5;3),(0;0;2),210,320,320.0,30.0 + 50.0 + 30.0
5,1,target,118,118,(5;5;4),WS 2 (Port 1),240,375,375.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(0;0;1),383,458,458.0,30.0 + 15.0 + 30.0
7,2,reshuffle,77,24,(1;5;2),(0;0;0),250,488,488.0,30.0 + 178.0 + 30.0
8,1,reshuffle,55,24,(1;5;3),(0;1;5),410,495,495.0,30.0 + 25.0 + 30.0
9,0,target,24,24,(1;5;4),WS 2 (Port 1),488,603,603.0,30.0 + 45.0 + 30.0 + 10.0
10,0,return,24,24,WS 2 (Port 1),(0;1;4),607,687,687.0,30.0 + 20.0 + 30.0
11,1,reshuffle,73,20,(1;1;2),(0;1;3),500,717,717.0,30.0 + 157.0 + 30.0
12,2,reshuffle,51,20,(1;1;3),(0;1;2),530,747,747.0,30.0 + 157.0 + 30.0
13,0,target,20,20,(1;1;4),WS 2 (Port 1),692,787,787.0,30.0 + 25.0 + 30.0 + 10.0
14,0,return,20,20,WS 2 (Port 1),(0;1;1),795,875,875.0,30.0 + 20.0 + 30.0
15,1,reshuffle,378,119,(5;6;0),(0;1;0),767,905,905.0,30.0 + 78.0 + 30.0
16,2,reshuffle,221,119,(5;6;1),(0;2;5),797,902,902.0,30.0 + 45.0 + 30.0
17,0,reshuffle,166,119,(5;6;2),(0;2;4),925,1030,1030.0,30.0 + 45.0 + 30.0
18,1,reshuffle,152,119,(5;6;3),(0;2;3),955,1060,1060.0,30.0 + 45.0 + 30.0
19,2,target,119,119,(5;6;4),WS 2 (Port 1),985,1125,1125.0,30.0 + 70.0 + 30.0 + 10.0
20,0,return,119,119,WS 2 (Port 1),(1;0;1),1133,1213,1213.0,30.0 + 20.0 + 30.0
21,1,reshuffle,58,27,(1;8;3),(0;2;2),1095,1190,1190.0,30.0 + 35.0 + 30.0
22,2,target,27,27,(1;8;4),WS 2 (Port 1),1175,1305,1305.0,30.0 + 60.0 + 30.0 + 10.0
23,0,return,27,27,WS 2 (Port 1),(1;0;0),1309,1389,1389.0,30.0 + 20.0 + 30.0
24,1,reshuffle,76,23,(1;4;2),(0;2;1),1205,1280,1280.0,30.0 + 15.0 + 30.0
25,1,reshuffle,54,23,(1;4;3),(0;2;0),1295,1370,1370.0,30.0 + 15.0 + 30.0
26,2,target,23,23,(1;4;4),WS 2 (Port 1),1335,1445,1445.0,30.0 + 40.0 + 30.0 + 10.0
27,0,return,23,23,WS 2 (Port 1),(1;1;4),1453,1538,1538.0,30.0 + 25.0 + 30.0
