mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,63,10,(2;2;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,41,10,(2;2;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,10,10,(2;2;4),WS 1 (Port 1),80,180,180.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,10,10,WS 1 (Port 1),(0;0;3),194,264,264.0,30.0 + 10.0 + 30.0
5,1,reshuffle,77,24,(1;5;2),(0;0;2),160,294,294.0,30.0 + 74.0 + 30.0
6,2,reshuffle,55,24,(1;5;3),(0;0;1),210,324,324.0,30.0 + 54.0 + 30.0
7,0,target,24,24,(1;5;4),WS 1 (Port 1),294,404,404.0,30.0 + 40.0 + 30.0 + 10.0
8,0,return,24,24,WS 1 (Port 1),(0;0;0),408,478,478.0,30.0 + 10.0 + 30.0
9,1,reshuffle,341,195,(2;2;5),(0;1;5),314,389,389.0,30.0 + 15.0 + 30.0
10,2,target,195,195,(2;2;6),WS 1 (Port 2),344,444,444.0,30.0 + 30.0 + 30.0 + 10.0
11,1,return,195,195,WS 1 (Port 2),(0;1;4),446,521,521.0,30.0 + 15.0 + 30.0
