mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,374,211,(5;5;2),(0;2;4),50,150,150.0,30.0 + 40.0 + 30.0
2,1,reshuffle,348,211,(5;5;3),(0;2;3),80,180,180.0,30.0 + 40.0 + 30.0
3,2,target,211,211,(5;5;4),WS 2 (Port 1),110,245,245.0,30.0 + 65.0 + 30.0 + 10.0
4,0,return,211,211,WS 2 (Port 1),(1;0;1),265,345,345.0,30.0 + 20.0 + 30.0
5,1,reshuffle,327,76,(3;6;0),(0;2;2),215,310,310.0,30.0 + 35.0 + 30.0
6,2,target,76,76,(3;6;1),WS 1 (Port 1),295,420,420.0,30.0 + 55.0 + 30.0 + 10.0
7,0,return,76,76,WS 1 (Port 1),(1;0;0),432,507,507.0,30.0 + 15.0 + 30.0
8,1,reshuffle,386,75,(1;2;4),(0;2;1),315,380,380.0,30.0 + 5.0 + 30.0
9,1,reshuffle,186,75,(1;2;5),(0;2;0),385,450,450.0,30.0 + 5.0 + 30.0
10,2,reshuffle,395,75,(1;2;6),(0;3;2),435,505,505.0,30.0 + 10.0 + 30.0
11,1,target,75,75,(1;2;7),WS 1 (Port 1),465,560,560.0,30.0 + 25.0 + 30.0 + 10.0
12,0,return,75,75,WS 1 (Port 1),(1;1;2),568,648,648.0,30.0 + 20.0 + 30.0
