mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,279,173,(4;9;0),(0;2;4),65,180,180.0,30.0 + 55.0 + 30.0
2,1,reshuffle,309,173,(4;9;1),(0;2;3),95,210,210.0,30.0 + 55.0 + 30.0
3,2,reshuffle,126,173,(4;9;2),(0;2;2),125,240,240.0,30.0 + 55.0 + 30.0
4,0,reshuffle,222,173,(4;9;3),(0;2;1),235,350,350.0,30.0 + 55.0 + 30.0
5,1,reshuffle,294,173,(4;9;4),(0;2;0),265,380,380.0,30.0 + 55.0 + 30.0
6,2,target,173,173,(4;9;5),WS 2 (Port 1),295,445,445.0,30.0 + 80.0 + 30.0 + 10.0
7,0,return,173,173,WS 2 (Port 1),(1;0;1),485,565,565.0,30.0 + 20.0 + 30.0
8,1,target,13,13,(3;0;0),WS 2 (Port 2),405,505,505.0,30.0 + 30.0 + 30.0 + 10.0
9,1,return,13,13,WS 2 (Port 2),(1;0;0),513,595,595.0,30.0 + 22.0 + 30.0
10,2,reshuffle,87,197,(4;3;0),(0;3;2),485,565,565.0,30.0 + 20.0 + 30.0
11,2,reshuffle,204,197,(4;3;1),(0;3;1),585,665,665.0,30.0 + 20.0 + 30.0
12,0,target,197,197,(4;3;2),WS 2 (Port 1),615,735,735.0,30.0 + 50.0 + 30.0 + 10.0
13,0,return,197,197,WS 2 (Port 1),(1;1;2),745,830,830.0,30.0 + 25.0 + 30.0
