mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,394,102,(3;0;1),(0;0;5),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,328,102,(3;0;2),(0;0;4),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,237,102,(3;0;3),(0;0;3),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,182,102,(3;0;4),(0;0;2),105,180,180.0,30.0 + 15.0 + 30.0
5,1,reshuffle,135,102,(3;0;5),(0;0;1),135,210,210.0,30.0 + 15.0 + 30.0
6,2,target,102,102,(3;0;6),WS 2 (Port 1),165,265,265.0,30.0 + 30.0 + 30.0 + 10.0
7,0,return,102,102,WS 2 (Port 1),(0;0;0),269,344,344.0,30.0 + 15.0 + 30.0
8,1,reshuffle,384,158,(4;1;0),(0;1;5),235,315,315.0,30.0 + 20.0 + 30.0
9,2,reshuffle,227,158,(4;1;1),(0;1;4),295,375,375.0,30.0 + 20.0 + 30.0
10,1,reshuffle,172,158,(4;1;2),(0;1;3),335,415,415.0,30.0 + 20.0 + 30.0
11,0,target,158,158,(4;1;3),WS 2 (Port 1),369,479,479.0,30.0 + 40.0 + 30.0 + 10.0
12,0,return,158,158,WS 2 (Port 1),(0;1;2),483,563,563.0,30.0 + 20.0 + 30.0
13,1,reshuffle,373,161,(5;1;0),(0;1;1),440,593,593.0,30.0 + 93.0 + 30.0
14,2,reshuffle,216,161,(5;1;1),(0;1;0),470,623,623.0,30.0 + 93.0 + 30.0
15,0,target,161,161,(5;1;2),WS 2 (Port 1),588,703,703.0,30.0 + 45.0 + 30.0 + 10.0
16,0,return,161,161,WS 2 (Port 1),(1;0;1),711,791,791.0,30.0 + 20.0 + 30.0
17,1,reshuffle,61,193,(2;0;2),(0;2;5),608,688,688.0,30.0 + 20.0 + 30.0
18,2,reshuffle,39,193,(2;0;3),(0;2;4),638,718,718.0,30.0 + 20.0 + 30.0
19,1,reshuffle,8,193,(2;0;4),(0;2;3),708,788,788.0,30.0 + 20.0 + 30.0
20,2,reshuffle,339,193,(2;0;5),(0;2;2),738,818,818.0,30.0 + 20.0 + 30.0
21,0,target,193,193,(2;0;6),WS 2 (Port 1),796,891,891.0,30.0 + 25.0 + 30.0 + 10.0
22,0,return,193,193,WS 2 (Port 1),(1;0;0),933,1013,1013.0,30.0 + 20.0 + 30.0
23,1,reshuffle,393,101,(4;10;1),(0;2;1),848,968,968.0,30.0 + 60.0 + 30.0
24,2,reshuffle,327,101,(4;10;2),(0;2;0),878,998,998.0,30.0 + 60.0 + 30.0
25,1,reshuffle,236,101,(4;10;3),(0;3;5),1028,1143,1143.0,30.0 + 55.0 + 30.0
26,2,reshuffle,181,101,(4;10;4),(0;3;4),1058,1173,1173.0,30.0 + 55.0 + 30.0
27,0,reshuffle,134,101,(4;10;5),(0;3;3),1088,1203,1203.0,30.0 + 55.0 + 30.0
28,1,target,101,101,(4;10;6),WS 2 (Port 1),1198,1353,1353.0,30.0 + 85.0 + 30.0 + 10.0
29,0,return,101,101,WS 2 (Port 1),(2;0;6),1417,1502,1502.0,30.0 + 25.0 + 30.0
30,2,target,73,73,(1;1;2),WS 2 (Port 2),1188,1283,1283.0,30.0 + 25.0 + 30.0 + 10.0
31,2,return,73,73,WS 2 (Port 2),(1;1;2),1285,1370,1370.0,30.0 + 25.0 + 30.0
32,1,target,71,71,(2;10;2),WS 2 (Port 1),1418,1563,1563.0,30.0 + 75.0 + 30.0 + 10.0
33,0,return,71,71,WS 2 (Port 1),(1;1;1),1571,1656,1656.0,30.0 + 25.0 + 30.0
34,2,target,59,59,(1;9;3),WS 2 (Port 2),1410,1545,1545.0,30.0 + 65.0 + 30.0 + 10.0
35,1,return,59,59,WS 2 (Port 2),(1;1;0),1553,1686,1686.0,30.0 + 73.0 + 30.0
