mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,391,132,(4;8;1),(0;0;5),60,180,180.0,30.0 + 60.0 + 30.0
2,1,reshuffle,325,132,(4;8;2),(0;0;4),90,210,210.0,30.0 + 60.0 + 30.0
3,2,reshuffle,234,132,(4;8;3),(0;0;3),120,240,240.0,30.0 + 60.0 + 30.0
4,0,reshuffle,179,132,(4;8;4),(0;0;2),240,360,360.0,30.0 + 60.0 + 30.0
5,1,target,132,132,(4;8;5),WS 2 (Port 1),270,415,415.0,30.0 + 75.0 + 30.0 + 10.0
6,0,return,132,132,WS 2 (Port 1),(0;0;1),445,520,520.0,30.0 + 15.0 + 30.0
7,2,reshuffle,380,121,(5;8;0),(0;0;0),305,550,550.0,30.0 + 185.0 + 30.0
8,1,reshuffle,223,121,(5;8;1),(0;1;5),485,605,605.0,30.0 + 60.0 + 30.0
9,0,reshuffle,168,121,(5;8;2),(0;1;4),585,705,705.0,30.0 + 60.0 + 30.0
10,2,reshuffle,154,121,(5;8;3),(0;1;3),615,735,735.0,30.0 + 60.0 + 30.0
11,1,target,121,121,(5;8;4),WS 2 (Port 1),665,815,815.0,30.0 + 80.0 + 30.0 + 10.0
12,0,return,121,121,WS 2 (Port 1),(0;1;2),819,899,899.0,30.0 + 20.0 + 30.0
13,2,target,79,79,(1;7;2),WS 2 (Port 1),770,895,895.0,30.0 + 55.0 + 30.0 + 10.0
14,1,return,79,79,WS 2 (Port 1),(0;1;1),901,981,981.0,30.0 + 20.0 + 30.0
15,0,reshuffle,58,27,(1;8;3),(0;1;0),939,1039,1039.0,30.0 + 40.0 + 30.0
16,2,target,27,27,(1;8;4),WS 2 (Port 1),969,1099,1099.0,30.0 + 60.0 + 30.0 + 10.0
17,0,return,27,27,WS 2 (Port 1),(1;0;1),1101,1181,1181.0,30.0 + 20.0 + 30.0
18,1,reshuffle,66,13,(2;5;2),(0;2;5),1011,1096,1096.0,30.0 + 25.0 + 30.0
19,1,reshuffle,44,13,(2;5;3),(0;2;4),1121,1206,1206.0,30.0 + 25.0 + 30.0
20,2,target,13,13,(2;5;4),WS 2 (Port 1),1151,1271,1271.0,30.0 + 50.0 + 30.0 + 10.0
21,0,return,13,13,WS 2 (Port 1),(1;0;0),1277,1357,1357.0,30.0 + 20.0 + 30.0
22,1,reshuffle,34,3,(3;6;1),(0;2;3),1241,1336,1336.0,30.0 + 35.0 + 30.0
23,2,target,3,3,(3;6;2),WS 2 (Port 1),1321,1451,1451.0,30.0 + 60.0 + 30.0 + 10.0
24,0,return,3,3,WS 2 (Port 1),(0;2;2),1453,1538,1538.0,30.0 + 25.0 + 30.0
