mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,65,12,(2;4;2),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,43,12,(2;4;3),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,target,12,12,(2;4;4),WS 2 (Port 1),90,205,205.0,30.0 + 45.0 + 30.0 + 10.0
4,0,return,12,12,WS 2 (Port 1),(0;0;3),207,282,282.0,30.0 + 15.0 + 30.0
5,1,reshuffle,58,27,(1;8;3),(0;0;2),195,312,312.0,30.0 + 57.0 + 30.0
6,2,target,27,27,(1;8;4),WS 2 (Port 1),255,385,385.0,30.0 + 60.0 + 30.0 + 10.0
7,0,return,27,27,WS 2 (Port 1),(0;0;1),391,466,466.0,30.0 + 15.0 + 30.0
8,1,reshuffle,376,150,(5;4;0),(0;0;0),357,496,496.0,30.0 + 79.0 + 30.0
9,2,reshuffle,219,150,(5;4;1),(0;1;5),435,535,535.0,30.0 + 40.0 + 30.0
10,0,reshuffle,164,150,(5;4;2),(0;1;4),511,611,611.0,30.0 + 40.0 + 30.0
11,1,target,150,150,(5;4;3),WS 2 (Port 1),541,671,671.0,30.0 + 60.0 + 30.0 + 10.0
12,0,return,150,150,WS 2 (Port 1),(0;1;3),675,755,755.0,30.0 + 20.0 + 30.0
