mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,58,27,(1;8;3),(0;0;5),45,150,150.0,30.0 + 45.0 + 30.0
2,1,target,27,27,(1;8;4),WS 1 (Port 1),75,200,200.0,30.0 + 55.0 + 30.0 + 10.0
3,0,return,27,27,WS 1 (Port 1),(0;0;4),206,276,276.0,30.0 + 10.0 + 30.0
4,2,target,79,79,(1;7;2),WS 1 (Port 2),40,160,160.0,30.0 + 50.0 + 30.0 + 10.0
5,1,return,79,79,WS 1 (Port 2),(0;0;3),190,306,306.0,30.0 + 56.0 + 30.0
6,2,reshuffle,77,24,(1;5;2),(0;0;2),190,336,336.0,30.0 + 86.0 + 30.0
7,0,reshuffle,55,24,(1;5;3),(0;0;1),306,396,396.0,30.0 + 30.0 + 30.0
8,1,target,24,24,(1;5;4),WS 1 (Port 1),336,446,446.0,30.0 + 40.0 + 30.0 + 10.0
9,0,return,24,24,WS 1 (Port 1),(0;0;0),452,522,522.0,30.0 + 10.0 + 30.0
10,2,target,75,75,(1;3;2),WS 1 (Port 2),356,456,456.0,30.0 + 30.0 + 30.0 + 10.0
11,1,return,75,75,WS 1 (Port 2),(0;1;5),464,539,539.0,30.0 + 15.0 + 30.0
12,2,target,76,76,(1;4;2),WS 1 (Port 1),481,586,586.0,30.0 + 35.0 + 30.0 + 10.0
13,0,return,76,76,WS 1 (Port 1),(0;1;4),594,669,669.0,30.0 + 15.0 + 30.0
