mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),177,257,257.0,30.0 + 20.0 + 30.0
3,1,target,79,79,(2;0;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
4,1,return,79,79,WS 2 (Port 2),(1;0;0),119,287,287.0,30.0 + 108.0 + 30.0
5,2,reshuffle,275,20,(0;4;0),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
6,2,reshuffle,184,20,(0;4;1),(0;2;3),100,170,170.0,30.0 + 10.0 + 30.0
7,2,reshuffle,92,20,(0;4;2),(0;2;2),180,250,250.0,30.0 + 10.0 + 30.0
8,2,target,20,20,(0;4;3),WS 2 (Port 1),260,365,365.0,30.0 + 35.0 + 30.0 + 10.0
9,0,return,20,20,WS 2 (Port 1),(0;2;1),367,452,452.0,30.0 + 25.0 + 30.0
10,1,reshuffle,386,75,(1;2;4),(0;2;0),297,482,482.0,30.0 + 125.0 + 30.0
11,2,reshuffle,186,75,(1;2;5),(0;3;2),385,455,455.0,30.0 + 10.0 + 30.0
12,0,reshuffle,395,75,(1;2;6),(0;3;1),457,527,527.0,30.0 + 10.0 + 30.0
13,1,target,75,75,(1;2;7),WS 2 (Port 1),487,587,587.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,75,75,WS 2 (Port 1),(1;1;2),595,680,680.0,30.0 + 25.0 + 30.0
15,2,reshuffle,327,76,(3;6;0),(0;3;0),485,575,575.0,30.0 + 30.0 + 30.0
16,2,target,76,76,(3;6;1),WS 2 (Port 1),605,735,735.0,30.0 + 60.0 + 30.0 + 10.0
17,0,return,76,76,WS 2 (Port 1),(1;1;1),741,826,826.0,30.0 + 25.0 + 30.0
