mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,377,117,(2;4;3),(0;2;4),30,110,110.0,30.0 + 20.0 + 30.0
2,1,reshuffle,119,117,(2;4;4),(0;2;3),60,140,140.0,30.0 + 20.0 + 30.0
3,2,reshuffle,185,117,(2;4;5),(0;2;2),90,170,170.0,30.0 + 20.0 + 30.0
4,0,target,117,117,(2;4;6),WS 1 (Port 1),130,240,240.0,30.0 + 40.0 + 30.0 + 10.0
5,0,return,117,117,WS 1 (Port 1),(1;0;1),276,351,351.0,30.0 + 15.0 + 30.0
6,1,target,198,198,(5;4;5),WS 1 (Port 2),175,300,300.0,30.0 + 55.0 + 30.0 + 10.0
7,1,return,198,198,WS 1 (Port 2),(1;0;0),316,391,391.0,30.0 + 15.0 + 30.0
8,2,reshuffle,189,202,(0;5;0),(0;2;1),185,260,260.0,30.0 + 15.0 + 30.0
9,2,target,202,202,(0;5;1),WS 1 (Port 1),275,380,380.0,30.0 + 35.0 + 30.0 + 10.0
10,0,return,202,202,WS 1 (Port 1),(0;2;0),412,492,492.0,30.0 + 20.0 + 30.0
11,2,reshuffle,87,204,(4;3;0),(0;3;2),415,495,495.0,30.0 + 20.0 + 30.0
12,1,target,204,204,(4;3;1),WS 1 (Port 1),445,560,560.0,30.0 + 45.0 + 30.0 + 10.0
13,0,return,204,204,WS 1 (Port 1),(1;1;2),592,672,672.0,30.0 + 20.0 + 30.0
14,2,reshuffle,23,205,(4;5;0),(0;3;1),525,615,615.0,30.0 + 30.0 + 30.0
15,1,target,205,205,(4;5;1),WS 1 (Port 1),605,730,730.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,205,205,WS 1 (Port 1),(1;1;1),762,842,842.0,30.0 + 20.0 + 30.0
