mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,19,63,(1;2;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,41,63,(1;2;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,target,63,63,(1;2;3),WS 2 (Port 1),75,175,175.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,63,63,WS 2 (Port 1),(0;0;5),183,258,258.0,30.0 + 15.0 + 30.0
5,1,reshuffle,25,69,(2;7;1),(0;0;4),165,288,288.0,30.0 + 63.0 + 30.0
6,2,reshuffle,47,69,(2;7;2),(0;0;3),225,330,330.0,30.0 + 45.0 + 30.0
7,0,target,69,69,(2;7;3),WS 2 (Port 1),303,433,433.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,69,69,WS 2 (Port 1),(0;0;2),441,516,516.0,30.0 + 15.0 + 30.0
9,1,reshuffle,24,68,(2;8;1),(0;0;1),338,546,546.0,30.0 + 148.0 + 30.0
10,2,reshuffle,46,68,(2;8;2),(0;0;0),380,576,576.0,30.0 + 136.0 + 30.0
11,0,target,68,68,(2;8;3),WS 2 (Port 1),566,701,701.0,30.0 + 65.0 + 30.0 + 10.0
12,0,return,68,68,WS 2 (Port 1),(0;1;7),709,789,789.0,30.0 + 20.0 + 30.0
13,1,reshuffle,29,73,(2;3;1),(0;1;6),571,819,819.0,30.0 + 188.0 + 30.0
14,2,reshuffle,51,73,(2;3;2),(0;1;5),601,849,849.0,30.0 + 188.0 + 30.0
15,0,target,73,73,(2;3;3),WS 2 (Port 1),809,919,919.0,30.0 + 40.0 + 30.0 + 10.0
16,0,return,73,73,WS 2 (Port 1),(0;1;4),927,1007,1007.0,30.0 + 20.0 + 30.0
17,1,reshuffle,28,72,(2;4;1),(0;1;3),844,1037,1037.0,30.0 + 133.0 + 30.0
18,2,reshuffle,50,72,(2;4;2),(0;1;2),874,1067,1067.0,30.0 + 133.0 + 30.0
19,0,target,72,72,(2;4;3),WS 2 (Port 1),1032,1147,1147.0,30.0 + 45.0 + 30.0 + 10.0
20,0,return,72,72,WS 2 (Port 1),(0;1;1),1155,1235,1235.0,30.0 + 20.0 + 30.0
21,1,reshuffle,27,71,(2;5;1),(0;1;0),1067,1265,1265.0,30.0 + 138.0 + 30.0
22,2,reshuffle,49,71,(2;5;2),(0;2;7),1097,1182,1182.0,30.0 + 25.0 + 30.0
23,2,target,71,71,(2;5;3),WS 2 (Port 1),1207,1327,1327.0,30.0 + 50.0 + 30.0 + 10.0
24,0,return,71,71,WS 2 (Port 1),(1;0;0),1335,1415,1415.0,30.0 + 20.0 + 30.0
25,1,reshuffle,12,56,(1;9;1),(0;2;6),1310,1410,1410.0,30.0 + 40.0 + 30.0
26,2,reshuffle,34,56,(1;9;2),(0;2;5),1382,1482,1482.0,30.0 + 40.0 + 30.0
27,1,target,56,56,(1;9;3),WS 2 (Port 1),1450,1585,1585.0,30.0 + 65.0 + 30.0 + 10.0
28,0,return,56,56,WS 2 (Port 1),(0;2;4),1589,1674,1674.0,30.0 + 25.0 + 30.0
29,2,reshuffle,13,57,(1;8;1),(0;2;3),1517,1704,1704.0,30.0 + 127.0 + 30.0
30,1,reshuffle,35,57,(1;8;2),(0;2;2),1635,1734,1734.0,30.0 + 39.0 + 30.0
31,0,target,57,57,(1;8;3),WS 2 (Port 1),1709,1839,1839.0,30.0 + 60.0 + 30.0 + 10.0
32,0,return,57,57,WS 2 (Port 1),(0;2;1),1847,1932,1932.0,30.0 + 25.0 + 30.0
33,1,reshuffle,14,58,(1;7;1),(0;2;0),1764,1962,1962.0,30.0 + 138.0 + 30.0
34,2,reshuffle,36,58,(1;7;2),(0;3;7),1794,1879,1879.0,30.0 + 25.0 + 30.0
35,2,target,58,58,(1;7;3),WS 2 (Port 1),1904,2029,2029.0,30.0 + 55.0 + 30.0 + 10.0
36,0,return,58,58,WS 2 (Port 1),(1;1;0),2037,2122,2122.0,30.0 + 25.0 + 30.0
37,1,reshuffle,15,59,(1;6;1),(0;3;6),1987,2067,2067.0,30.0 + 20.0 + 30.0
38,2,reshuffle,37,59,(1;6;2),(0;3;5),2069,2149,2149.0,30.0 + 20.0 + 30.0
39,1,target,59,59,(1;6;3),WS 2 (Port 1),2099,2219,2219.0,30.0 + 50.0 + 30.0 + 10.0
40,0,return,59,59,WS 2 (Port 1),(2;0;0),2227,2312,2312.0,30.0 + 25.0 + 30.0
41,2,reshuffle,16,60,(1;5;1),(0;3;4),2164,2239,2239.0,30.0 + 15.0 + 30.0
42,1,reshuffle,38,60,(1;5;2),(0;3;3),2254,2329,2329.0,30.0 + 15.0 + 30.0
43,2,target,60,60,(1;5;3),WS 2 (Port 1),2284,2399,2399.0,30.0 + 45.0 + 30.0 + 10.0
44,0,return,60,60,WS 2 (Port 1),(0;3;2),2407,2497,2497.0,30.0 + 30.0 + 30.0
45,1,reshuffle,17,61,(1;4;1),(0;3;1),2339,2527,2527.0,30.0 + 128.0 + 30.0
46,2,reshuffle,39,61,(1;4;2),(0;3;0),2429,2557,2557.0,30.0 + 68.0 + 30.0
47,0,target,61,61,(1;4;3),WS 2 (Port 1),2507,2617,2617.0,30.0 + 40.0 + 30.0 + 10.0
48,0,return,61,61,WS 2 (Port 1),(1;2;3),2625,2715,2715.0,30.0 + 30.0 + 30.0
