mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,174,118,(2;3;2),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,349,118,(2;3;3),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,reshuffle,33,118,(2;3;4),(0;2;2),85,160,160.0,30.0 + 15.0 + 30.0
4,0,reshuffle,263,118,(2;3;5),(0;2;1),115,190,190.0,30.0 + 15.0 + 30.0
5,1,target,118,118,(2;3;6),WS 2 (Port 1),145,255,255.0,30.0 + 40.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(1;0;1),265,345,345.0,30.0 + 20.0 + 30.0
7,2,reshuffle,27,152,(5;3;0),(0;2;0),190,280,280.0,30.0 + 30.0 + 30.0
8,1,reshuffle,61,152,(5;3;1),(0;3;2),300,385,385.0,30.0 + 25.0 + 30.0
9,2,reshuffle,217,152,(5;3;2),(0;3;1),330,415,415.0,30.0 + 25.0 + 30.0
10,0,reshuffle,17,152,(5;3;3),(0;3;0),380,465,465.0,30.0 + 25.0 + 30.0
11,1,target,152,152,(5;3;4),WS 2 (Port 1),410,535,535.0,30.0 + 55.0 + 30.0 + 10.0
12,0,return,152,152,WS 2 (Port 1),(1;0;0),583,663,663.0,30.0 + 20.0 + 30.0
13,2,reshuffle,346,153,(2;8;3),(0;6;6),450,530,530.0,30.0 + 20.0 + 30.0
14,2,reshuffle,199,153,(2;8;4),(0;6;5),550,630,630.0,30.0 + 20.0 + 30.0
15,1,target,153,153,(2;8;5),WS 2 (Port 1),590,725,725.0,30.0 + 65.0 + 30.0 + 10.0
16,0,return,153,153,WS 2 (Port 1),(1;1;2),737,822,822.0,30.0 + 25.0 + 30.0
17,2,target,13,13,(3;0;0),WS 1 (Port 1),675,770,770.0,30.0 + 25.0 + 30.0 + 10.0
18,1,return,13,13,WS 1 (Port 1),(1;1;1),780,860,860.0,30.0 + 20.0 + 30.0
19,2,target,23,23,(4;5;0),WS 1 (Port 1),815,940,940.0,30.0 + 55.0 + 30.0 + 10.0
20,0,return,23,23,WS 1 (Port 1),(1;1;0),950,1030,1030.0,30.0 + 20.0 + 30.0
