mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,391,132,(4;8;1),(0;0;5),60,180,180.0,30.0 + 60.0 + 30.0
2,1,reshuffle,325,132,(4;8;2),(0;0;4),90,210,210.0,30.0 + 60.0 + 30.0
3,2,reshuffle,234,132,(4;8;3),(0;0;3),120,240,240.0,30.0 + 60.0 + 30.0
4,0,reshuffle,179,132,(4;8;4),(0;0;2),240,360,360.0,30.0 + 60.0 + 30.0
5,1,target,132,132,(4;8;5),WS 2 (Port 1),270,415,415.0,30.0 + 75.0 + 30.0 + 10.0
6,0,return,132,132,WS 2 (Port 1),(0;0;1),625,700,700.0,30.0 + 15.0 + 30.0
7,1,reshuffle,76,23,(1;4;2),(0;0;0),445,730,730.0,30.0 + 225.0 + 30.0
8,2,reshuffle,54,23,(1;4;3),(0;1;5),475,555,555.0,30.0 + 20.0 + 30.0
9,2,target,23,23,(1;4;4),WS 2 (Port 1),575,685,685.0,30.0 + 40.0 + 30.0 + 10.0
10,2,return,23,23,WS 2 (Port 1),(0;1;4),691,771,771.0,30.0 + 20.0 + 30.0
