mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,150,35,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,target,35,35,(1;4;1),WS 1 (Port 1),55,160,160.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,35,35,WS 1 (Port 1),(1;0;1),176,251,251.0,30.0 + 15.0 + 30.0
4,2,target,255,255,(0;1;0),WS 1 (Port 2),5,90,90.0,30.0 + 15.0 + 30.0 + 10.0
5,2,return,255,255,WS 1 (Port 2),(0;1;0),94,169,169.0,30.0 + 15.0 + 30.0
6,1,target,52,52,(0;3;3),WS 1 (Port 1),175,270,270.0,30.0 + 25.0 + 30.0 + 10.0
7,0,return,52,52,WS 1 (Port 1),(1;0;0),278,353,353.0,30.0 + 15.0 + 30.0
8,2,target,392,392,(1;10;0),WS 1 (Port 1),219,354,354.0,30.0 + 65.0 + 30.0 + 10.0
9,1,return,392,392,WS 1 (Port 1),(0;2;3),362,442,442.0,30.0 + 20.0 + 30.0
10,0,target,273,273,(3;10;0),WS 1 (Port 1),413,558,558.0,30.0 + 75.0 + 30.0 + 10.0
11,0,return,273,273,WS 1 (Port 1),(0;2;2),566,646,646.0,30.0 + 20.0 + 30.0
