mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,101,101,(1;8;1),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,101,101,WS 2 (Port 1),(1;0;1),179,259,259.0,30.0 + 20.0 + 30.0
3,1,target,255,255,(0;1;0),WS 2 (Port 2),5,95,95.0,30.0 + 20.0 + 30.0 + 10.0
4,1,return,255,255,WS 2 (Port 2),(0;1;0),99,179,179.0,30.0 + 20.0 + 30.0
5,2,reshuffle,51,228,(5;0;2),(0;2;4),25,120,120.0,30.0 + 35.0 + 30.0
6,2,target,228,228,(5;0;3),WS 2 (Port 1),155,265,265.0,30.0 + 40.0 + 30.0 + 10.0
7,1,return,228,228,WS 2 (Port 1),(1;0;0),269,349,349.0,30.0 + 20.0 + 30.0
8,0,target,36,36,(1;9;0),WS 2 (Port 1),304,439,439.0,30.0 + 65.0 + 30.0 + 10.0
9,0,return,36,36,WS 2 (Port 1),(0;2;3),443,528,528.0,30.0 + 25.0 + 30.0
10,2,target,45,45,(5;2;5),WS 2 (Port 2),305,425,425.0,30.0 + 50.0 + 30.0 + 10.0
11,1,return,45,45,WS 2 (Port 2),(0;2;2),427,558,558.0,30.0 + 71.0 + 30.0
12,2,target,79,79,(2;0;1),WS 2 (Port 1),440,535,535.0,30.0 + 25.0 + 30.0 + 10.0
13,2,return,79,79,WS 2 (Port 1),(0;2;1),539,624,624.0,30.0 + 25.0 + 30.0
14,0,target,112,112,(3;9;0),WS 2 (Port 1),578,723,723.0,30.0 + 75.0 + 30.0 + 10.0
15,0,return,112,112,WS 2 (Port 1),(0;2;0),725,810,810.0,30.0 + 25.0 + 30.0
