mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,302,302,(0;2;5),WS 1 (Port 1),10,100,100.0,30.0 + 20.0 + 30.0 + 10.0
2,0,return,302,302,WS 1 (Port 1),(1;0;1),102,177,177.0,30.0 + 15.0 + 30.0
3,1,target,275,275,(0;4;0),WS 1 (Port 2),20,120,120.0,30.0 + 30.0 + 30.0 + 10.0
4,1,return,275,275,WS 1 (Port 2),(1;0;0),122,207,207.0,30.0 + 25.0 + 30.0
5,2,target,392,392,(1;10;0),WS 1 (Port 1),55,190,190.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,392,392,WS 1 (Port 1),(0;2;5),198,278,278.0,30.0 + 20.0 + 30.0
7,2,target,52,52,(0;3;3),WS 1 (Port 1),205,300,300.0,30.0 + 25.0 + 30.0 + 10.0
8,0,return,52,52,WS 1 (Port 1),(0;2;4),308,388,388.0,30.0 + 20.0 + 30.0
9,1,target,273,273,(3;10;0),WS 1 (Port 1),267,412,412.0,30.0 + 75.0 + 30.0 + 10.0
10,0,return,273,273,WS 1 (Port 1),(0;2;3),420,500,500.0,30.0 + 20.0 + 30.0
