mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,172,156,(2;7;1),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,reshuffle,28,156,(2;7;2),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
3,2,reshuffle,315,156,(2;7;3),(0;2;2),105,200,200.0,30.0 + 35.0 + 30.0
4,0,reshuffle,86,156,(2;7;4),(0;2;1),175,270,270.0,30.0 + 35.0 + 30.0
5,1,reshuffle,207,156,(2;7;5),(0;2;0),205,300,300.0,30.0 + 35.0 + 30.0
6,2,target,156,156,(2;7;6),WS 2 (Port 1),235,365,365.0,30.0 + 60.0 + 30.0 + 10.0
7,0,return,156,156,WS 2 (Port 1),(1;0;1),369,449,449.0,30.0 + 20.0 + 30.0
8,1,target,56,56,(0;0;0),WS 2 (Port 2),310,395,395.0,30.0 + 15.0 + 30.0 + 10.0
9,1,return,56,56,WS 2 (Port 2),(0;0;0),409,484,484.0,30.0 + 15.0 + 30.0
10,2,target,27,27,(5;3;0),WS 2 (Port 1),410,535,535.0,30.0 + 55.0 + 30.0 + 10.0
11,0,return,27,27,WS 2 (Port 1),(1;0;0),541,621,621.0,30.0 + 20.0 + 30.0
