mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,56,162,(0;0;0),(0;2;4),0,70,70.0,30.0 + 10.0 + 30.0
2,1,reshuffle,262,162,(0;0;1),(0;2;3),30,100,100.0,30.0 + 10.0 + 30.0
3,2,reshuffle,69,162,(0;0;2),(0;2;2),60,130,130.0,30.0 + 10.0 + 30.0
4,0,target,162,162,(0;0;3),WS 2 (Port 1),90,175,175.0,30.0 + 15.0 + 30.0 + 10.0
5,0,return,162,162,WS 2 (Port 1),(0;0;3),177,252,252.0,30.0 + 15.0 + 30.0
6,1,reshuffle,57,181,(4;7;1),(0;0;2),145,282,282.0,30.0 + 77.0 + 30.0
7,2,reshuffle,359,181,(4;7;2),(0;0;1),175,312,312.0,30.0 + 77.0 + 30.0
8,0,reshuffle,355,181,(4;7;3),(0;0;0),307,422,422.0,30.0 + 55.0 + 30.0
9,1,target,181,181,(4;7;4),WS 2 (Port 1),337,477,477.0,30.0 + 70.0 + 30.0 + 10.0
10,0,return,181,181,WS 2 (Port 1),(1;0;1),485,565,565.0,30.0 + 20.0 + 30.0
11,2,reshuffle,51,157,(5;0;2),(0;2;1),337,432,432.0,30.0 + 35.0 + 30.0
12,2,reshuffle,228,157,(5;0;3),(0;2;0),467,562,562.0,30.0 + 35.0 + 30.0
13,1,reshuffle,353,157,(5;0;4),(0;3;2),507,607,607.0,30.0 + 40.0 + 30.0
14,0,reshuffle,96,157,(5;0;5),(0;3;1),585,685,685.0,30.0 + 40.0 + 30.0
15,2,reshuffle,365,157,(5;0;6),(0;3;0),615,715,715.0,30.0 + 40.0 + 30.0
16,1,target,157,157,(5;0;7),WS 2 (Port 1),647,757,757.0,30.0 + 40.0 + 30.0 + 10.0
17,0,return,157,157,WS 2 (Port 1),(1;0;0),759,839,839.0,30.0 + 20.0 + 30.0
18,2,reshuffle,308,158,(5;8;2),(0;6;6),765,860,860.0,30.0 + 35.0 + 30.0
19,1,reshuffle,366,158,(5;8;3),(0;6;5),827,922,922.0,30.0 + 35.0 + 30.0
20,2,reshuffle,160,158,(5;8;4),(0;6;4),895,990,990.0,30.0 + 35.0 + 30.0
21,0,reshuffle,254,158,(5;8;5),(0;7;2),925,1015,1015.0,30.0 + 30.0 + 30.0
22,1,target,158,158,(5;8;6),WS 2 (Port 1),957,1107,1107.0,30.0 + 80.0 + 30.0 + 10.0
23,0,return,158,158,WS 2 (Port 1),(1;1;2),1115,1200,1200.0,30.0 + 25.0 + 30.0
24,2,target,159,159,(5;8;7),WS 2 (Port 1),1025,1175,1175.0,30.0 + 80.0 + 30.0 + 10.0
25,1,return,159,159,WS 2 (Port 1),(1;1;1),1183,1268,1268.0,30.0 + 25.0 + 30.0
26,2,target,160,160,(0;6;4),WS 2 (Port 1),1210,1325,1325.0,30.0 + 45.0 + 30.0 + 10.0
27,0,return,160,160,WS 2 (Port 1),(1;1;0),1333,1418,1418.0,30.0 + 25.0 + 30.0
28,1,reshuffle,47,161,(1;6;5),(0;6;4),1293,1358,1358.0,30.0 + 5.0 + 30.0
29,1,target,161,161,(1;6;6),WS 2 (Port 1),1363,1483,1483.0,30.0 + 50.0 + 30.0 + 10.0
30,0,return,161,161,WS 2 (Port 1),(2;0;0),1491,1576,1576.0,30.0 + 25.0 + 30.0
31,2,reshuffle,274,97,(3;8;1),(0;6;3),1385,1470,1470.0,30.0 + 25.0 + 30.0
32,2,reshuffle,384,97,(3;8;2),(0;6;2),1495,1580,1580.0,30.0 + 25.0 + 30.0
33,1,reshuffle,265,97,(3;8;3),(0;6;1),1543,1628,1628.0,30.0 + 25.0 + 30.0
34,2,reshuffle,141,97,(3;8;4),(0;6;0),1605,1690,1690.0,30.0 + 25.0 + 30.0
35,0,reshuffle,18,97,(3;8;5),(0;7;1),1635,1715,1715.0,30.0 + 20.0 + 30.0
36,1,reshuffle,237,97,(3;8;6),(0;7;0),1665,1745,1745.0,30.0 + 20.0 + 30.0
37,2,target,97,97,(3;8;7),WS 2 (Port 1),1715,1855,1855.0,30.0 + 70.0 + 30.0 + 10.0
38,0,return,97,97,WS 2 (Port 1),(1;2;3),1873,1963,1963.0,30.0 + 30.0 + 30.0
39,1,target,198,198,(5;4;5),WS 2 (Port 1),1785,1915,1915.0,30.0 + 60.0 + 30.0 + 10.0
40,1,return,198,198,WS 2 (Port 1),(1;2;2),1931,2021,2021.0,30.0 + 30.0 + 30.0
