mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,377,151,(5;5;0),(0;0;5),50,160,160.0,30.0 + 50.0 + 30.0
2,1,reshuffle,220,151,(5;5;1),(0;0;4),80,190,190.0,30.0 + 50.0 + 30.0
3,2,reshuffle,165,151,(5;5;2),(0;0;3),110,220,220.0,30.0 + 50.0 + 30.0
4,0,target,151,151,(5;5;3),WS 2 (Port 1),210,345,345.0,30.0 + 65.0 + 30.0 + 10.0
5,0,return,151,151,WS 2 (Port 1),(0;0;2),349,424,424.0,30.0 + 15.0 + 30.0
6,1,reshuffle,37,191,(3;9;1),(0;0;1),250,454,454.0,30.0 + 144.0 + 30.0
7,2,reshuffle,6,191,(3;9;2),(0;0;0),280,484,484.0,30.0 + 144.0 + 30.0
8,0,reshuffle,337,191,(3;9;3),(0;1;5),484,599,599.0,30.0 + 55.0 + 30.0
9,1,target,191,191,(3;9;4),WS 2 (Port 1),514,659,659.0,30.0 + 75.0 + 30.0 + 10.0
10,0,return,191,191,WS 2 (Port 1),(0;1;4),675,755,755.0,30.0 + 20.0 + 30.0
11,2,reshuffle,36,190,(3;8;1),(0;1;3),539,785,785.0,30.0 + 186.0 + 30.0
12,1,reshuffle,5,190,(3;8;2),(0;1;2),719,829,829.0,30.0 + 50.0 + 30.0
13,0,reshuffle,336,190,(3;8;3),(0;1;1),805,915,915.0,30.0 + 50.0 + 30.0
14,2,target,190,190,(3;8;4),WS 2 (Port 1),835,975,975.0,30.0 + 70.0 + 30.0 + 10.0
15,0,return,190,190,WS 2 (Port 1),(0;1;0),1019,1099,1099.0,30.0 + 20.0 + 30.0
