mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,29,95,(2;3;1),(0;0;7),25,110,110.0,30.0 + 25.0 + 30.0
2,1,reshuffle,51,95,(2;3;2),(0;0;6),55,140,140.0,30.0 + 25.0 + 30.0
3,2,reshuffle,73,95,(2;3;3),(0;0;5),85,170,170.0,30.0 + 25.0 + 30.0
4,0,target,95,95,(2;3;4),WS 2 (Port 1),135,245,245.0,30.0 + 40.0 + 30.0 + 10.0
5,0,return,95,95,WS 2 (Port 1),(0;0;4),253,328,328.0,30.0 + 15.0 + 30.0
6,1,reshuffle,17,83,(1;4;1),(0;0;3),165,358,358.0,30.0 + 133.0 + 30.0
7,2,reshuffle,39,83,(1;4;2),(0;0;2),195,388,388.0,30.0 + 133.0 + 30.0
8,0,reshuffle,61,83,(1;4;3),(0;0;1),353,438,438.0,30.0 + 25.0 + 30.0
9,1,target,83,83,(1;4;4),WS 2 (Port 1),383,493,493.0,30.0 + 40.0 + 30.0 + 10.0
10,0,return,83,83,WS 2 (Port 1),(0;0;0),501,576,576.0,30.0 + 15.0 + 30.0
11,2,reshuffle,24,134,(2;8;1),(0;1;7),438,543,543.0,30.0 + 45.0 + 30.0
12,1,reshuffle,46,134,(2;8;2),(0;1;6),548,653,653.0,30.0 + 45.0 + 30.0
13,2,reshuffle,68,134,(2;8;3),(0;1;5),588,693,693.0,30.0 + 45.0 + 30.0
14,0,reshuffle,90,134,(2;8;4),(0;1;4),626,731,731.0,30.0 + 45.0 + 30.0
15,1,reshuffle,112,134,(2;8;5),(0;1;3),698,803,803.0,30.0 + 45.0 + 30.0
16,2,target,134,134,(2;8;6),WS 2 (Port 1),738,873,873.0,30.0 + 65.0 + 30.0 + 10.0
17,0,return,134,134,WS 2 (Port 1),(0;1;2),881,961,961.0,30.0 + 20.0 + 30.0
18,1,reshuffle,21,87,(1;0;1),(0;1;1),813,991,991.0,30.0 + 118.0 + 30.0
19,2,reshuffle,43,87,(1;0;2),(0;1;0),883,1021,1021.0,30.0 + 78.0 + 30.0
20,0,reshuffle,65,87,(1;0;3),(0;2;7),971,1046,1046.0,30.0 + 15.0 + 30.0
21,1,target,87,87,(1;0;4),WS 2 (Port 1),1001,1091,1091.0,30.0 + 20.0 + 30.0 + 10.0
22,0,return,87,87,WS 2 (Port 1),(1;0;4),1099,1179,1179.0,30.0 + 20.0 + 30.0
23,2,reshuffle,30,195,(2;2;1),(0;2;6),1036,1106,1106.0,30.0 + 10.0 + 30.0
24,1,reshuffle,52,195,(2;2;2),(0;2;5),1116,1186,1186.0,30.0 + 10.0 + 30.0
25,2,reshuffle,74,195,(2;2;3),(0;2;4),1146,1216,1216.0,30.0 + 10.0 + 30.0
26,0,reshuffle,96,195,(2;2;4),(0;2;3),1194,1264,1264.0,30.0 + 10.0 + 30.0
27,1,reshuffle,118,195,(2;2;5),(0;2;2),1224,1294,1294.0,30.0 + 10.0 + 30.0
28,2,reshuffle,140,195,(2;2;6),(0;2;1),1254,1324,1324.0,30.0 + 10.0 + 30.0
29,0,target,195,195,(2;2;7),WS 2 (Port 1),1284,1389,1389.0,30.0 + 35.0 + 30.0 + 10.0
30,0,return,195,195,WS 2 (Port 1),(1;0;3),1409,1489,1489.0,30.0 + 20.0 + 30.0
