mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,15,103,(1;6;1),(0;0;7),35,130,130.0,30.0 + 35.0 + 30.0
2,1,reshuffle,37,103,(1;6;2),(0;0;6),65,160,160.0,30.0 + 35.0 + 30.0
3,2,reshuffle,59,103,(1;6;3),(0;0;5),95,190,190.0,30.0 + 35.0 + 30.0
4,0,reshuffle,81,103,(1;6;4),(0;0;4),165,260,260.0,30.0 + 35.0 + 30.0
5,1,target,103,103,(1;6;5),WS 1 (Port 1),195,310,310.0,30.0 + 45.0 + 30.0 + 10.0
6,0,return,103,103,WS 1 (Port 1),(0;0;3),318,388,388.0,30.0 + 10.0 + 30.0
7,1,reshuffle,30,118,(2;2;1),(0;0;2),330,418,418.0,30.0 + 28.0 + 30.0
8,2,reshuffle,52,118,(2;2;2),(0;0;1),360,448,448.0,30.0 + 28.0 + 30.0
9,0,reshuffle,74,118,(2;2;3),(0;0;0),408,488,488.0,30.0 + 20.0 + 30.0
10,1,reshuffle,96,118,(2;2;4),(0;1;7),438,513,513.0,30.0 + 15.0 + 30.0
11,2,target,118,118,(2;2;5),WS 1 (Port 1),468,568,568.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,118,118,WS 1 (Port 1),(0;1;6),572,647,647.0,30.0 + 15.0 + 30.0
13,1,reshuffle,11,176,(1;10;1),(0;1;5),563,677,677.0,30.0 + 54.0 + 30.0
14,2,reshuffle,33,176,(1;10;2),(0;1;4),623,733,733.0,30.0 + 50.0 + 30.0
15,0,reshuffle,55,176,(1;10;3),(0;1;3),697,807,807.0,30.0 + 50.0 + 30.0
16,1,reshuffle,77,176,(1;10;4),(0;1;2),727,837,837.0,30.0 + 50.0 + 30.0
17,2,reshuffle,99,176,(1;10;5),(0;1;1),783,893,893.0,30.0 + 50.0 + 30.0
18,0,reshuffle,121,176,(1;10;6),(0;1;0),857,967,967.0,30.0 + 50.0 + 30.0
19,1,target,176,176,(1;10;7),WS 1 (Port 1),887,1022,1022.0,30.0 + 65.0 + 30.0 + 10.0
20,0,return,176,176,WS 1 (Port 1),(1;0;0),1030,1105,1105.0,30.0 + 15.0 + 30.0
21,2,reshuffle,151,206,(3;2;1),(0;2;7),913,988,988.0,30.0 + 15.0 + 30.0
22,2,target,206,206,(3;2;2),WS 1 (Port 1),1003,1108,1108.0,30.0 + 35.0 + 30.0 + 10.0
23,0,return,206,206,WS 1 (Port 1),(0;2;6),1124,1204,1204.0,30.0 + 20.0 + 30.0
