mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,63,10,(2;2;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,41,10,(2;2;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,10,10,(2;2;4),WS 1 (Port 1),80,180,180.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,10,10,WS 1 (Port 1),(0;0;3),200,270,270.0,30.0 + 10.0 + 30.0
5,1,reshuffle,392,180,(4;9;1),(0;0;2),195,320,320.0,30.0 + 65.0 + 30.0
6,2,reshuffle,326,180,(4;9;2),(0;0;1),245,370,370.0,30.0 + 65.0 + 30.0
7,0,reshuffle,235,180,(4;9;3),(0;0;0),335,460,460.0,30.0 + 65.0 + 30.0
8,1,target,180,180,(4;9;4),WS 2 (Port 1),385,535,535.0,30.0 + 80.0 + 30.0 + 10.0
9,0,return,180,180,WS 2 (Port 1),(0;1;5),539,619,619.0,30.0 + 20.0 + 30.0
10,2,target,32,32,(3;4;1),WS 2 (Port 2),405,525,525.0,30.0 + 50.0 + 30.0 + 10.0
11,1,return,32,32,WS 2 (Port 2),(0;1;4),541,649,649.0,30.0 + 48.0 + 30.0
