mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,174,33,(2;3;2),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,349,33,(2;3;3),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,target,33,33,(2;3;4),WS 2 (Port 1),85,195,195.0,30.0 + 40.0 + 30.0 + 10.0
4,0,return,33,33,WS 2 (Port 1),(1;0;1),255,335,335.0,30.0 + 20.0 + 30.0
5,1,target,114,114,(4;10;1),WS 2 (Port 1),190,345,345.0,30.0 + 85.0 + 30.0 + 10.0
6,0,return,114,114,WS 2 (Port 1),(1;0;0),389,469,469.0,30.0 + 20.0 + 30.0
7,2,reshuffle,377,119,(2;4;3),(0;2;2),230,310,310.0,30.0 + 20.0 + 30.0
8,2,target,119,119,(2;4;4),WS 2 (Port 1),330,445,445.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,119,119,WS 2 (Port 1),(0;2;1),505,590,590.0,30.0 + 25.0 + 30.0
10,1,target,135,135,(5;6;1),WS 2 (Port 1),405,545,545.0,30.0 + 70.0 + 30.0 + 10.0
11,1,return,135,135,WS 2 (Port 1),(0;2;0),605,690,690.0,30.0 + 25.0 + 30.0
12,2,target,183,183,(3;5;2),WS 2 (Port 2),490,615,615.0,30.0 + 55.0 + 30.0 + 10.0
13,0,return,183,183,WS 2 (Port 2),(1;1;2),675,760,760.0,30.0 + 25.0 + 30.0
14,2,target,255,255,(0;1;0),WS 2 (Port 1),625,715,715.0,30.0 + 20.0 + 30.0 + 10.0
15,0,return,255,255,WS 2 (Port 1),(0;1;0),811,891,891.0,30.0 + 20.0 + 30.0
